good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Ay sonuna malım kaldı.,Ay sonuna hiç malım kaldı.,∅,hiç,kaldı,npi_licensing
Bir hastane hastayı muayene etti.,Hiçbir hastane hastayı muayene etti.,Bir,Hiçbir,etti,npi_licensing
Kalabalığın önünde şarkı söyledim.,Kalabalığın önünde hiç şarkı söyledim.,∅,hiç,söyledim,npi_licensing
O filmi bilgisayarından sil.,O filmi bilgisayarından sakın sil.,∅,sakın,sil,npi_licensing
Şu halde sınavla ilgili soru sordum.,Şu halde sınavla ilgili hiç soru sordum.,∅,hiç,sordum,npi_licensing
Kavgadan sonra onunla konuşmuş.,Kavgadan sonra onunla hiç konuşmuş.,∅,hiç,konuşmuş,npi_licensing
Bu durumda fikrim var.,Bu durumda hiç fikrim var.,∅,hiç,fikrim var,npi_licensing
Anlaşılan kızıma o masalı daha önce anlatmıştım.,Anlaşılan kızıma o masalı daha önce hiç anlatmıştım.,∅,hiç,anlatmıştım,npi_licensing
Anneleri o çocukla görüşmelerine itirazın verir.,Anneleri o çocukla görüşmelerine asla itirazın verir.,∅,asla,verir,npi_licensing
Benim tabancamla oynayabilirsin.,Benim tabancamla asla oynayabilirsin.,∅,asla,oynayabilirsin,npi_licensing
Anneleri o çocukla görüşmelerine yetkinin verir.,Anneleri o çocukla görüşmelerine asla yetkinin verir.,∅,asla,verir,npi_licensing
Bu diziyi okudum.,Bu diziyi hiç okudum.,∅,hiç,okudum,npi_licensing
Parkta bir çocuk ağlıyordu.,Parkta hiçbir çocuk ağlıyordu.,bir,hiçbir,ağlıyordu,npi_licensing
Babam böyle bir olgu yaşamıştı.,Babam böyle bir olgu hiç yaşamıştı.,∅,hiç,yaşamıştı,npi_licensing
Belli ki evden çıkmadan bir şey yiyebilirsin.,Belli ki evden çıkmadan hiçbir şey yiyebilirsin.,bir şey,hiçbir şey,yiyebilirsin,npi_licensing
Olaylar üzerine sanatçı öğrencilere teşvik olduğunu söyledi.,Olaylar üzerine hiçbir sanatçı öğrencilere teşvik olduğunu söyledi.,∅,hiçbir,söyledi,npi_licensing
Personal isine girebilirsin.,Personal isine asla girebilirsin.,∅,asla,girebilirsin,npi_licensing
Buraya gelebilirsin.,Buraya asla gelebilirsin.,∅,asla,gelebilirsin,npi_licensing
Bu zili açabilirsin.,Bu zili asla açabilirsin.,∅,asla,açabilirsin,npi_licensing
Yani buraya gelebilirsin.,Yani buraya asla gelebilirsin.,∅,asla,gelebilirsin,npi_licensing
Geç kalan ocak yolcuyu bekliyor.,Geç kalan ocak yolcuyu hiç bekliyor.,∅,hiç,bekliyor,npi_licensing
Bir ecza hastayı muayene etti.,Hiçbir ecza hastayı muayene etti.,Bir,Hiçbir,etti,npi_licensing
Fransa'da yaşadığı sırada müzeleri gezmiş.,Fransa'da yaşadığı sırada müzeleri hiç gezmiş.,∅,hiç,gezmiş,npi_licensing
Bu anahtarı açabilirsin.,Bu anahtarı asla açabilirsin.,∅,asla,açabilirsin,npi_licensing
Görünüşe göre yüzüklerin Efendisi serisini okumuş.,Görünüşe göre yüzüklerin Efendisi serisini hiç okumuş.,∅,hiç,okumuş,npi_licensing
Annemin tavaya koyduğu şerbetten iç.,Annemin tavaya koyduğu şerbetten sakın iç.,∅,sakın,iç,npi_licensing
Olaylar üzerine sanatçı öğrencilere tedavi olduğunu söyledi.,Olaylar üzerine hiçbir sanatçı öğrencilere tedavi olduğunu söyledi.,∅,hiçbir,söyledi,npi_licensing
O halde dün biri geldi.,O halde dün kimse geldi.,biri,kimse,geldi,npi_licensing
Demek ki arkadaşlarımdan biri yardım etti.,Demek ki arkadaşlarımdan kimse yardım etti.,biri,kimse,yardım etti,npi_licensing
Şu halde buraya kadar yürüdüm.,Şu halde buraya kadar hiç yürüdüm.,∅,hiç,yürüdüm,npi_licensing
Sana neyin iyi geleceğini hastane bilir.,Sana neyin iyi geleceğini hiçbir hastane bilir.,∅,hiçbir,bilir,npi_licensing
Yüzüklerin Efendisi koleksiyonunu okumuş.,Yüzüklerin Efendisi koleksiyonunu hiç okumuş.,∅,hiç,okumuş,npi_licensing
Birileri evde mantar olmadığını fark etmiş.,Kimse evde mantar olmadığını fark etmiş.,Birileri,Kimse,fark etmiş,npi_licensing
Bu belgeyi uygulayabiliriz.,Bu belgeyi asla uygulayabiliriz.,∅,asla,uygulayabiliriz,npi_licensing
Şu halde buraya gelebilirsin.,Şu halde buraya asla gelebilirsin.,∅,asla,gelebilirsin,npi_licensing
Bu pozisyonda düşünmüştüm.,Bu pozisyonda hiç düşünmüştüm.,∅,hiç,düşünmüştüm,npi_licensing
Yüzüklerin Efendisi serisini okumuş.,Yüzüklerin Efendisi serisini hiç okumuş.,∅,hiç,okumuş,npi_licensing
Portekiz'de yaşarken yerel tarifleri tatmışlar.,Portekiz'de yaşarken yerel tarifleri hiç tatmışlar.,∅,hiç,tatmışlar,npi_licensing
Palyaçonun hareketlerine çocuk güldü.,Palyaçonun hareketlerine hiçbir çocuk güldü.,∅,hiçbir,güldü,npi_licensing
O listeyi bilgisayarından sil.,O listeyi bilgisayarından sakın sil.,∅,sakın,sil,npi_licensing
Anlaşılan benden ne istediğini anladım.,Anlaşılan benden ne istediğini hiç anladım.,∅,hiç,anladım,npi_licensing
Fırındaki topları ye.,Fırındaki topları sakın ye.,∅,sakın,ye,npi_licensing
Acil oydum hattını bu gibi durumlarda arayabilirsin.,Acil oydum hattını bu gibi durumlarda asla arayabilirsin,∅,asla,ara,npi_licensing
Bu problemi tek başıma çözebilirim.,Bu problemi tek başıma asla çözebilirim.,∅,asla,çözebilirim,npi_licensing
Kalabalığın önünde albümü söyledim.,Kalabalığın önünde hiç albümü söyledim.,∅,hiç,söyledim,npi_licensing
Müdür yıllık onayı onayladı.,Müdür hiçbir yıllık onayı onayladı.,∅,hiçbir,onayladı,npi_licensing
Bana öğrettiği filmi söylebildim.,Bana öğrettiği hiçbir filmi söylebildim.,∅,hiçbir,söylebildim,npi_licensing
Öyle görünüyor ki kırmızı düğmeye bas.,Öyle görünüyor ki kırmızı düğmeye sakın bas.,∅,sakın,bas,npi_licensing
Bir müdür işçilere onayın verdi.,Hiçbir müdür işçilere onayın verdi.,Bir,Hiçbir,verdi,npi_licensing
Birine önemli bir sırrımı verdim.,Hiç kimseye önemli bir sırrımı verdim.,Birine,Hiç kimseye,verdim,npi_licensing
Onu sahnede izlemişler.,Onu sahnede hiç izlememişler.,∅,hiç,izlememişler,npi_licensing
Benim telefonumla oynayabilirsin.,Benim telefonumla asla oynayabilirsin.,∅,asla,oynayabilirsin,npi_licensing
Anlaşılıyor ki avukatla ilgili çıkan haberi yay.,Anlaşılıyor ki avukatla ilgili çıkan sakın yay.,∅,sakın,yay,npi_licensing
Daha önce  bahsettiği kongreye katıldım.,Daha önce  bahsettiği hiçbir kongreye katıldım.,∅,hiçbir,katıldım,npi_licensing
Bir öğrenci öğretmenler evine gidip soru sordu.,Hiçbir öğrenci öğretmenler evine gidip soru sordu.,Bir,Hiçbir,sordu,npi_licensing
Yılbaşı çekilişinde birine promosyon aldım.,Yılbaşı çekilişinde hiç kimseye promosyon aldım.,Birine,Hiç kimseye,aldım,npi_licensing
Hocanın anlattığı yeni kişiyi öğrenciler anladı.,Hocanın anlattığı yeni kişiyi öğrenciler hiç anladı.,∅,hiç,anladı,npi_licensing
Bir cerrah hastayı muayene etti.,Hiçbir cerrah hastayı muayene etti.,Bir,Hiçbir,etti,npi_licensing
Müdür yıllık izni onayladı.,Müdür hiçbir yıllık izni onayladı.,∅,hiçbir,onayladı,npi_licensing
Anlaşılıyor ki arkadaşlarımdan biri yardım etti.,Anlaşılıyor ki arkadaşlarımdan kimse yardım etti.,biri,kimse,yardım etti,npi_licensing
Onu tarikata davet edebiliriz.,Onu tarikata asla davet edebiliriz.,∅,asla,edebiliriz,npi_licensing
Gönderdiği seslerden yiyebilirsin.,Gönderdiği seslerden asla yiyebilirsin.,∅,asla,yiyebilirsin,npi_licensing
Bu konuda düşünmüştüm.,Bu konuda hiç düşünmüştüm.,∅,hiç,düşünmüştüm,npi_licensing
Bu boyayı kullanabilir.,Bu boyayı asla kullanabilir.,∅,asla,kullanabilir,npi_licensing
Onu cemaate davet edebiliriz.,Onu cemaate asla davet edebiliriz.,∅,asla,edebiliriz,npi_licensing
Bu makaleyi okudum.,Bu makaleyi hiç okudum.,∅,hiç,okudum,npi_licensing
Onu evde izlemişler.,Onu evde hiç izlememişler.,∅,hiç,izlememişler,npi_licensing
Belli ki birine önemli bir sırrımı verdim.,Belli ki hiç kimseye önemli bir sırrımı verdim.,Birine,Hiç kimseye,verdim,npi_licensing
Anlaşılıyor ki buraya kadar yürüdüm.,Anlaşılıyor ki buraya kadar hiç yürüdüm.,∅,hiç,yürüdüm,npi_licensing
Otobüste biri aksesuarını unutmuş.,Otobüste kimse aksesuarını unutmuş.,biri,kimse,unutmuş,npi_licensing
Öyle görünüyor ki evden çıkmadan bir şey yiyebilirsin.,Öyle görünüyor ki evden çıkmadan hiçbir şey yiyebilirsin.,bir şey,hiçbir şey,yiyebilirsin,npi_licensing
Aslında hayatıma dair bir şey hatırlıyorum.,Aslında hayatıma dair hiçbir şey hatırlıyorum.,bir şey,hiçbir şey,hatırlıyorum,npi_licensing
Onu sahneye çıkmaya ima edebilirsin.,Onu sahneye çıkmaya asla ima edebilirsin.,∅,asla,edebilirsin,npi_licensing
Kreşte bir robot uyuyordu.,Kreşte hiçbir robot uyuyordu.,bir,hiçbir,uyuyordu,npi_licensing
Yani sınavla ilgili soru sordum.,Yani sınavla ilgili hiç soru sordum.,∅,hiç,sordum,npi_licensing
Acil yataktım hattını bu gibi durumlarda arayabilirsin.,Acil yataktım hattını bu gibi durumlarda asla arayabilirsin,∅,asla,ara,npi_licensing
O fragmanı izlemiştik.,O fragmanı hiç O filmi izlemiştik.,∅,hiç,izlemiştik,npi_licensing
Birileri evde balık olmadığını fark etmiş.,Kimse evde balık olmadığını fark etmiş.,Birileri,Kimse,fark etmiş,npi_licensing
Görünüşe göre dün biri geldi.,Görünüşe göre dün kimse geldi.,biri,kimse,geldi,npi_licensing
Şartları düşününce bu riski alabiliriz.,Şartları düşününce bu riski asla alabiliriz.,∅,asla,alabiliriz,npi_licensing
Seni sonra biri aradı.,Seni sonra hiç kimse aradı.,biri,hiç kimse,aradı,npi_licensing
Onu firmaya davet edebiliriz.,Onu firmaya asla davet edebiliriz.,∅,asla,edebiliriz,npi_licensing
Yüzüklerin Efendisi serisini okumuş.,Yüzüklerin Efendisi serisini hiç okumuş.,∅,hiç,okumuş,npi_licensing
İspanya'da yaşadığı sem onunla konuşmuş.,İspanya'da yaşadığı sem onunla hiç konuşmuş.,∅,hiç,konuşmuş,npi_licensing
Bu yemeği daha önce yemiştim.,Bu yemeği daha önce hiç yemiştim.,∅,hiç,yemiştim,npi_licensing
Annem bu asfaltı daha önce kullanmış.,Annem bu asfaltı daha önce hiç kullanmış.,∅,hiç,kullanmış,npi_licensing
Ofisten çıkarken birini gördü.,Ofisten çıkarken kimseyi gördü.,birini,kimseyi,gördü,npi_licensing
Hayatımı değiştiren bir dvd izledim.,Hayatımı değiştiren hiçbir dvd izledim.,bir,hiçbir,izledim,npi_licensing
Daha önce  bahsettiği tiyatroya katıldım.,Daha önce  bahsettiği hiçbir tiyatroya katıldım.,∅,hiçbir,katıldım,npi_licensing
Kardeşim bu videoyu daha önce duymuş.,Kardeşim bu videoyu daha önce hiç duymuş.,∅,hiç,duymuş,npi_licensing
Fransa'da yaşadığı sırada yerleri gezmiş.,Fransa'da yaşadığı sırada yerleri hiç gezmiş.,∅,hiç,gezmiş,npi_licensing
Japonya'da yaşarken bunları görmüşsündür.,Japonya'da yaşarken bunları hiç görmüşsündür.,∅,hiç,görmüşsündür,npi_licensing
Demek ki buradan ayrıl.,Demek ki buradan sakın ayrıl.,∅,sakın,ayrıl,npi_licensing
Belli ki buraya gelebilirsin.,Belli ki buraya asla gelebilirsin.,∅,asla,gelebilirsin,npi_licensing
Annem bu planı daha önce kullanmış.,Annem bu planı daha önce hiç kullanmış.,∅,hiç,kullanmış,npi_licensing
Demek ki japonya'da yaşarken bunları görmüşsündür.,Demek ki japonya'da yaşarken bunları hiç görmüşsündür.,∅,hiç,görmüşsündür,npi_licensing
Bana anahtarları hastanede unuttuğunu söyle.,Bana sakın anahtarları hastanede unuttuğunu söyle.,∅,sakın,söyle,npi_licensing
Doğum yaptıktan sonra araç geldi.,Doğum yaptıktan sonra hiçbir araç geldi.,∅,hiçbir,geldi,npi_licensing
Şu halde parkta bir çocuk ağlıyordu.,Şu halde parkta hiçbir çocuk ağlıyordu.,bir,hiçbir,ağlıyordu,npi_licensing
Anlaşılıyor ki kırmızı düğmeye bas.,Anlaşılıyor ki kırmızı düğmeye sakın bas.,∅,sakın,bas,npi_licensing
Annem bu serviyi daha önce kullanmış.,Annem bu serviyi daha önce hiç kullanmış.,∅,hiç,kullanmış,npi_licensing
Daha önce  bahsettiği konsere katıldım.,Daha önce  bahsettiği hiçbir konsere katıldım.,∅,hiçbir,katıldım,npi_licensing
Tren alanında polis gördü.,Tren alanında hiç polis gördü.,∅,hiç,gördü,npi_licensing
Anneleri o çocukla görüşmelerine talebin verir.,Anneleri o çocukla görüşmelerine asla talebin verir.,∅,asla,verir,npi_licensing
Doğum tarihini kutlayabileceğimiz bir yer biliyorum.,Doğum tarihini kutlayabileceğimiz hiçbir yer biliyorum.,bir,hiçbir,biliyorum,npi_licensing
Öyle görünüyor ki avukatla ilgili çıkan haberi yay.,Öyle görünüyor ki avukatla ilgili çıkan sakın yay.,∅,sakın,yay,npi_licensing
Apartmanda ses duyuyorum.,Apartmanda hiç ses duyuyorum.,∅,hiç,duyuyorum,npi_licensing
Bana senaryoyu söyle.,Bana sakın senaryoyu söyle.,∅,sakın,söyle,npi_licensing
Yılbaşı kampanyanda birine hediye aldım.,Yılbaşı kampanyanda hiç kimseye hediye aldım.,Birine,Hiç kimseye,aldım,npi_licensing
Bir se sipariş aldı.,Hiçbir se sipariş aldı.,Bir,Hiçbir,aldı,npi_licensing
Zor zamanlarda ona güven.,Zor zamanlarda ona sakın güven.,∅,sakın,güven,npi_licensing
Bir asistan sipariş aldı.,Hiçbir asistan sipariş aldı.,Bir,Hiçbir,aldı,npi_licensing
Müdür yıllık deneti onayladı.,Müdür hiçbir yıllık deneti onayladı.,∅,hiçbir,onayladı,npi_licensing
Bana telefon getirdi.,Bana hiç telefon getirdi.,∅,hiç,getirdi,npi_licensing
Öyle görünüyor ki dün biri geldi.,Öyle görünüyor ki dün kimse geldi.,biri,kimse,geldi,npi_licensing
Gönderdiği yemeklerden yiyebilirsin.,Gönderdiği yemeklerden asla yiyebilirsin.,∅,asla,yiyebilirsin,npi_licensing
Acil yardım hattını bu gibi durumlarda arayabilirsin.,Acil yardım hattını bu gibi durumlarda asla arayabilirsin,∅,asla,ara,npi_licensing
Doğum gününü kutlayabileceğimiz bir yer biliyorum.,Doğum gününü kutlayabileceğimiz hiçbir yer biliyorum.,bir,hiçbir,biliyorum,npi_licensing
Ay sonuna arabam kaldı.,Ay sonuna hiç arabam kaldı.,∅,hiç,kaldı,npi_licensing
Sahil yolundan gidebilirsiniz.,Sahil yolundan asla gidebilirsiniz.,∅,asla,gidebilirsiniz,npi_licensing
Babam böyle bir olay yaşamıştı.,Babam böyle bir olay hiç yaşamıştı.,∅,hiç,yaşamıştı,npi_licensing
Apartmanda elektrik duyuyorum.,Apartmanda hiç elektrik duyuyorum.,∅,hiç,duyuyorum,npi_licensing
Şu halde onunla konuşabilirsin.,Şu halde onunla asla konuşabilirsin.,∅,asla,konuşabilirsin,npi_licensing
Şu halde benden ne istediğini anladım.,Şu halde benden ne istediğini hiç anladım.,∅,hiç,anladım,npi_licensing
O halde seni dün biri aradı.,O halde seni dün hiç kimse aradı.,biri,hiç kimse,aradı,npi_licensing
Bu gece bir senaristçi performans sergiledi.,Bu gece hiçbir senaristçi performans sergiledi.,bir,hiçbir,sergiledi,npi_licensing
Belli ki bu sırrı ona söyleyebilirsin.,Belli ki bu sırrı ona asla söyleyebilirsin.,∅,asla,söyleyebilirsin,npi_licensing
Anlaşılıyor ki buraya gelebilirsin.,Anlaşılıyor ki buraya asla gelebilirsin.,∅,asla,gelebilirsin,npi_licensing
Şu halde seni dün biri aradı.,Şu halde seni dün hiç kimse aradı.,biri,hiç kimse,aradı,npi_licensing
Sana neyin iyi geleceğini doktor bilir.,Sana neyin iyi geleceğini hiçbir doktor bilir.,∅,hiçbir,bilir,npi_licensing
Hocanın anlattığı yeni durumu öğrenciler anladı.,Hocanın anlattığı yeni durumu öğrenciler hiç anladı.,∅,hiç,anladı,npi_licensing
Gönderdiği maddelerden yiyebilirsin.,Gönderdiği maddelerden asla yiyebilirsin.,∅,asla,yiyebilirsin,npi_licensing
Bir yönetici çalışanların fazla ihbar yapmamasına karışabilir.,Hiçbir yönetici çalışanların fazla ihbar yapmamasına karışabilir.,Bir,Hiçbir,karışabilir,npi_licensing
Babam böyle bir deprem yaşamıştı.,Babam böyle bir deprem hiç yaşamıştı.,∅,hiç,yaşamıştı,npi_licensing
Annem bu yeri daha önce kullanmış.,Annem bu yeri daha önce hiç kullanmış.,∅,hiç,kullanmış,npi_licensing
Acil tehdittim hattını bu gibi durumlarda arayabilirsin.,Acil tehdittim hattını bu gibi durumlarda asla arayabilirsin,∅,asla,ara,npi_licensing
Ay yanına param kaldı.,Ay yanına hiç param kaldı.,∅,hiç,kaldı,npi_licensing
Görünüşe göre birine önemli bir sırrımı verdim.,Görünüşe göre hiç kimseye önemli bir sırrımı verdim.,Birine,Hiç kimseye,verdim,npi_licensing
Biri ormana top atmış.,Kimse ormana top atmış.,Biri,Kimse,atmış,npi_licensing
Bu problemi tek basıma çözebilirim.,Bu problemi tek basıma asla çözebilirim.,∅,asla,çözebilirim,npi_licensing
Fırındaki tatlıları ye.,Fırındaki tatlıları sakın ye.,∅,sakın,ye,npi_licensing
Bir avukat hastayı muayene etti.,Hiçbir avukat hastayı muayene etti.,Bir,Hiçbir,etti,npi_licensing
Otobüste biri bagajını unutmuş.,Otobüste kimse bagajını unutmuş.,biri,kimse,unutmuş,npi_licensing
Biri tarlaya top atmış.,Kimse tarlaya top atmış.,Biri,Kimse,atmış,npi_licensing
Aslında bedenime dair bir şey hatırlıyorum.,Aslında bedenime dair hiçbir şey hatırlıyorum.,bir şey,hiçbir şey,hatırlıyorum,npi_licensing
O yerde anlaşabiliriz.,O yerde asla anlaşabiliriz.,∅,asla,anlaşabiliriz,npi_licensing
Bana öğrettiği turu söylebildim.,Bana öğrettiği hiçbir turu söylebildim.,∅,hiçbir,söylebildim,npi_licensing
Bu oyu bir yerde gördüm.,Bu oyu hiçbir yerde gördüm.,bir,hiçbir,gördüm,npi_licensing
İhtiyaç sırası için şoför durdu.,İhtiyaç sırası için şoför hiç durdu.,∅,hiç,durdu,npi_licensing
Sınavla ilgili soru sordum.,Sınavla ilgili hiç soru sordum.,∅,hiç,sordum,npi_licensing
Hayatımı değiştiren bir video izledim.,Hayatımı değiştiren hiçbir video izledim.,bir,hiçbir,izledim,npi_licensing
Acı içindeki adama cerrah baktı.,Acı içindeki adama hiçbir cerrah baktı.,∅,hiçbir,baktı,npi_licensing
Balıkçıda denediğim salatayı beğendim.,Balıkçıda denediğim hiçbir salatayı beğendim.,∅,hiçbir,beğendim,npi_licensing
Alt dönemden birine teşvik verdim.,Alt dönemden hiç kimseye teşvik verdim.,birine,hiç kimseye,verdim,npi_licensing
Yılbaşı çekilişinde birine hatır aldım.,Yılbaşı çekilişinde hiç kimseye hatır aldım.,Birine,Hiç kimseye,aldım,npi_licensing
Müdüre olanları anlatınca problemi çözebildik.,Müdüre olanları anlatınca problemi hiç çözebildik.,∅,hiç,çözdüm,npi_licensing
Şartları düşününce bu faydayı alabiliriz.,Şartları düşününce bu faydayı asla alabiliriz.,∅,asla,alabiliriz,npi_licensing
Gönderdiği organlardan yiyebilirsin.,Gönderdiği organlardan asla yiyebilirsin.,∅,asla,yiyebilirsin,npi_licensing
Kızıma o operayı daha önce anlatmıştım.,Kızıma o operayı daha önce hiç anlatmıştım.,∅,hiç,anlatmıştım,npi_licensing
Annemin rafa koyduğu şerbetten iç.,Annemin rafa koyduğu şerbetten sakın iç.,∅,sakın,iç,npi_licensing
O videoyu bilgisayarından sil.,O videoyu bilgisayarından sakın sil.,∅,sakın,sil,npi_licensing
Birileri evde sperm olmadığını fark etmiş.,Kimse evde sperm olmadığını fark etmiş.,Birileri,Kimse,fark etmiş,npi_licensing
Birine önemli bir ailemi verdim.,Hiç kimseye önemli bir ailemi verdim.,Birine,Hiç kimseye,verdim,npi_licensing
Birileri kilidinin zilini çaldı.,Kimse kilidinin zilini çaldı.,Birileri,Kimse,çaldı,npi_licensing
Sahil makamından gidebilirsiniz.,Sahil makamından asla gidebilirsiniz.,∅,asla,gidebilirsiniz,npi_licensing
Bir şarkıcı konser çıkışında imza verdi.,Hiçbir şarkıcı konser çıkışında imza verdi.,Bir,Hiçbir,verdi,npi_licensing
Acı içindeki adama teknisyen baktı.,Acı içindeki adama hiçbir teknisyen baktı.,∅,hiçbir,baktı,npi_licensing
Bir misafirimiz kapuska durum istedi.,Hiçbir misafirimiz kapuska durum istedi.,Bir,Hiçbir,istedi,npi_licensing
O filmi izlemiştik.,O filmi hiç O filmi izlemiştik.,∅,hiç,izlemiştik,npi_licensing
Bir şarkıcı orkestra çıkışında imza verdi.,Hiçbir şarkıcı orkestra çıkışında imza verdi.,Bir,Hiçbir,verdi,npi_licensing
Annem yurt altına daha önce çıkmıştı.,Annem yurt altına daha önce hiç çıkmıştı.,∅,hiç,çıkmıştı,npi_licensing
O alada anlaşabiliriz.,O alada asla anlaşabiliriz.,∅,asla,anlaşabiliriz,npi_licensing
İspanya'da yaşadığı fazım onunla konuşmuş.,İspanya'da yaşadığı fazım onunla hiç konuşmuş.,∅,hiç,konuşmuş,npi_licensing
Kardeşim bu seyi daha önce duymuş.,Kardeşim bu seyi daha önce hiç duymuş.,∅,hiç,duymuş,npi_licensing
Annemin buzdolabına koyduğu şerbetten iç.,Annemin buzdolabına koyduğu şerbetten sakın iç.,∅,sakın,iç,npi_licensing
Kızıma o tiyatroyu daha önce anlatmıştım.,Kızıma o tiyatroyu daha önce hiç anlatmıştım.,∅,hiç,anlatmıştım,npi_licensing
Anlaşılan seni dün biri aradı.,Anlaşılan seni dün hiç kimse aradı.,biri,hiç kimse,aradı,npi_licensing
Demek ki onunla konuşabilirsin.,Demek ki onunla asla konuşabilirsin.,∅,asla,konuşabilirsin,npi_licensing
Acil hasardım hattını bu gibi durumlarda arayabilirsin.,Acil hasardım hattını bu gibi durumlarda asla arayabilirsin,∅,asla,ara,npi_licensing
Sınavla ilgili soru sordum.,Sınavla ilgili hiç soru sordum.,∅,hiç,sordum,npi_licensing
Babam böyle bir hasar yaşamıştı.,Babam böyle bir hasar hiç yaşamıştı.,∅,hiç,yaşamıştı,npi_licensing
Anlaşılan sınavla ilgili soru sordum.,Anlaşılan sınavla ilgili hiç soru sordum.,∅,hiç,sordum,npi_licensing
Olaylar üzerine sanatçı öğrencilere kuvvet olduğunu söyledi.,Olaylar üzerine hiçbir sanatçı öğrencilere kuvvet olduğunu söyledi.,∅,hiçbir,söyledi,npi_licensing
Bana bildiri getirdi.,Bana hiç bildiri getirdi.,∅,hiç,getirdi,npi_licensing
O halde ofisten çıkarken birini gördü.,O halde ofisten çıkarken kimseyi gördü.,birini,kimseyi,gördü,npi_licensing
Bu sayıda düşünmüştüm.,Bu sayıda hiç düşünmüştüm.,∅,hiç,düşünmüştüm,npi_licensing
Balıkçıda denediğim rakıyı beğendim.,Balıkçıda denediğim hiçbir rakıyı beğendim.,∅,hiçbir,beğendim,npi_licensing
Bu hatayı tek başıma çözebilirim.,Bu hatayı tek başıma asla çözebilirim.,∅,asla,çözebilirim,npi_licensing
Birileri delikten bakıyordu.,Kimse delikten bakıyordu.,Birileri,Kimse,bakıyordu,npi_licensing
Zor saatlerde ona güven.,Zor saatlerde ona sakın güven.,∅,sakın,güven,npi_licensing
Öyle görünüyor ki buraya kadar yürüdüm.,Öyle görünüyor ki buraya kadar hiç yürüdüm.,∅,hiç,yürüdüm,npi_licensing
Bu videoyu okudum.,Bu videoyu hiç okudum.,∅,hiç,okudum,npi_licensing
Avukatla ilgili çıkan seyi yay.,Avukatla ilgili çıkan sakın yay.,∅,sakın,yay,npi_licensing
Sahil içinden gidebilirsiniz.,Sahil içinden asla gidebilirsiniz.,∅,asla,gidebilirsiniz,npi_licensing
Bu meseleyi ona söyleyebilirsin.,Bu meseleyi ona asla söyleyebilirsin.,∅,asla,söyleyebilirsin,npi_licensing
Şartları düşününce bu riski alabiliriz.,Şartları düşününce bu riski asla alabiliriz.,∅,asla,alabiliriz,npi_licensing
Demek ki dün biri geldi.,Demek ki dün kimse geldi.,biri,kimse,geldi,npi_licensing
Bana kuru söyle.,Bana sakın kuru söyle.,∅,sakın,söyle,npi_licensing
Bana filmi söyle.,Bana sakın filmi söyle.,∅,sakın,söyle,npi_licensing
Olaylar üzerine sanatçı öğrencilere destek olduğunu söyledi.,Olaylar üzerine hiçbir sanatçı öğrencilere destek olduğunu söyledi.,∅,hiçbir,söyledi,npi_licensing
Hayatımı değiştiren bir klip izledim.,Hayatımı değiştiren hiçbir klip izledim.,bir,hiçbir,izledim,npi_licensing
Görünüşe göre evden çıkmadan bir şey yiyebilirsin.,Görünüşe göre evden çıkmadan hiçbir şey yiyebilirsin.,bir şey,hiçbir şey,yiyebilirsin,npi_licensing
Bir ebe hastayı muayene etti.,Hiçbir ebe hastayı muayene etti.,Bir,Hiçbir,etti,npi_licensing
Yılbaşı altında birine hediye aldım.,Yılbaşı altında hiç kimseye hediye aldım.,Birine,Hiç kimseye,aldım,npi_licensing
Bana öğrettiği tekerlemeyi söylebildim.,Bana öğrettiği hiçbir tekerlemeyi söylebildim.,∅,hiçbir,söylebildim,npi_licensing
O dvdyi izlemiştik.,O dvdyi hiç O filmi izlemiştik.,∅,hiç,izlemiştik,npi_licensing
Bu gizemi ona söyleyebilirsin.,Bu gizemi ona asla söyleyebilirsin.,∅,asla,söyleyebilirsin,npi_licensing
Bana öğrettiği sözü söylebildim.,Bana öğrettiği hiçbir sözü söylebildim.,∅,hiçbir,söylebildim,npi_licensing
Bana öğrettiği masalı söylebildim.,Bana öğrettiği hiçbir masalı söylebildim.,∅,hiçbir,söylebildim,npi_licensing
Toplantıda biri itiraz etti.,Toplantıda kimse itiraz etti.,biri,kimse,etti,npi_licensing
Mahallede bir ev satılıktı.,Mahallede hiçbir ev satılıktı.,bir,hiçbir,satılıktı,npi_licensing
Bana anahtarları odada unuttuğunu söyle.,Bana sakın anahtarları odada unuttuğunu söyle.,∅,sakın,söyle,npi_licensing
Bu durumda düşünmüştüm.,Bu durumda hiç düşünmüştüm.,∅,hiç,düşünmüştüm,npi_licensing
Bu gece bir tasarımcı performans sergiledi.,Bu gece hiçbir tasarımcı performans sergiledi.,bir,hiçbir,sergiledi,npi_licensing
Hocanın anlattığı yeni isi öğrenciler anladı.,Hocanın anlattığı yeni isi öğrenciler hiç anladı.,∅,hiç,anladı,npi_licensing
İspanya'da yaşadığı secim onunla konuşmuş.,İspanya'da yaşadığı secim onunla hiç konuşmuş.,∅,hiç,konuşmuş,npi_licensing
Birileri perdenin zilini çaldı.,Kimse perdenin zilini çaldı.,Birileri,Kimse,çaldı,npi_licensing
Anlaşılan kavgadan sonra onunla konuşmuş.,Anlaşılan kavgadan sonra onunla hiç konuşmuş.,∅,hiç,konuşmuş,npi_licensing
