good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Bu konuyu ortana boyuna düşündüğünü biliyorum.,Bu konuyu ortana boyuna düşünmesini biliyorum.,düşündüğünü,düşünmesini,biliyorum,nominalization
Havanın birden soğumasına kimse hazırlıklı değildi.,Havanın birden soğuduğuna kimse hazırlıklı değildi.,soğumasına,soğuduğuna,hazırlıklı değildi,nominalization
Anlaşılan evini kesinlikle satmadığını zaten biliyorum.,Anlaşılan evini kesinlikle satmamasını zaten biliyorum.,satmadığını,satmamasını,biliyorum,nominalization
Yeni düzenlemelerin uygulanmasına dernekler karşı çıktı.,Yeni düzenlemelerin uygulandığına dernekler karşı çıktı.,uygulanmasına,uygulandığına,karşı çıktı,nominalization
Çocuklar bayramın gelmesini heyecanla bekliyor.,Çocuklar bayramın geldiğini heyecanla bekliyor.,gelmesini,geldiğini,bekliyor,nominalization
Bu zorlu süreçte uzağımızda olduklarını tekrar ifade ettiler.,Bu zorlu süreçte uzağımızda olmalarını tekrar ifade ettiler.,olduklarını,olmalarını,ifade ettiler,nominalization
Ev eserinin dairenin temiz olduğunu belirtti.,Ev eserinin dairenin temiz olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Bizi yemeğe kabul etmek istediğini bayadır söylüyordu.,Bizi yemeğe kabul etmek istemesini bayadır söylüyordu.,istediğini,istemesini,söylüyordu,nominalization
Yeni düzenlemelerin uygulanmasına sendikalar karşı çıktı.,Yeni düzenlemelerin uygulandığına sendikalar karşı çıktı.,uygulanmasına,uygulandığına,karşı çıktı,nominalization
Anlaşılan moderatörler konuşmacının tekrar söz almasına bir türlü fırsat vermedi.,Anlaşılan moderatörler konuşmacının tekrar söz aldığına bir türlü fırsat vermedi.,söz almasına,söz aldığına,fırsat vermedi,nominalization
Öyle görünüyor ki serviste yavaş kaldığını o da kabul ediyor.,Öyle görünüyor ki serviste yavaş kalmasını o da kabul ediyor.,kaldığını,kalmasını,kabul ediyor,nominalization
Bu konuyu enine boyuna düşündüğünü biliyorum.,Bu konuyu enine boyuna düşünmesini biliyorum.,düşündüğünü,düşünmesini,biliyorum,nominalization
Ev temsilcinin dairenin temiz olduğunu belirtti.,Ev temsilcinin dairenin temiz olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Meyvelerin erken olgunlaşmasına sıcak havalar sebep oldu.,Meyvelerin erken olgunlaştığına sıcak havalar sebep oldu.,olgunlaşmasına,olgunlaştığına,sebep oldu,nominalization
Son yaşananlar hatalarımızdan ders çıkarmadığımızı bize bir gün daha gösterdi.,Son yaşananlar hatalarımızdan ders çıkarmamızı bize bir gün daha gösterdi.,ders çıkarmadığımızı,ders çıkarmamızı,gösterdi,nominalization
Belli ki teklifin mantıklı göründüğünü söyledi.,Belli ki teklifin mantıklı görünmesini söyledi.,göründüğünü,görünmesini,söyledi,nominalization
Öğrencilerin derse davet etmesini bekliyoruz.,Öğrencilerin derse davet ettiğini bekliyoruz.,etmesini,ettiğini,bekliyoruz,nominalization
Konunun ayrıntılı bir yerde tartışılmasını öneriyorum.,Konunun ayrıntılı bir yerde tartışıldığını öneriyorum.,tartışılmasını,tartışıldığını,öneriyorum,nominalization
Yani önerinin herkes tarafından desteklendiğini biliyorum.,Yani önerinin herkes tarafından desteklenmesini biliyorum.,desteklendiğini,desteklenmesini,biliyorum,nominalization
Demek ki annesiyle ne kadar gurur duyduğundan hep bahsederdi.,Demek ki annesiyle ne kadar gurur duymasından hep bahsederdi.,gurur duyduğundan,gurur duymasından,bahsederdi,nominalization
Katılımcıların geri ikazım vermesini önemsiyoruz.,Katılımcıların geri ikazım verdiğini önemsiyoruz.,vermesini,verdiğini,önemsiyoruz,nominalization
Kardeşinin iyiyi söylediğine canı gönülden inanıyor.,Kardeşinin iyiyi söylemesine canı gönülden inanıyor.,söylediğine,söylemesine,inanıyor,nominalization
Konunun ayrıntılı bir durumda tartışılmasını öneriyorum.,Konunun ayrıntılı bir durumda tartışıldığını öneriyorum.,tartışılmasını,tartışıldığını,öneriyorum,nominalization
Bütün verilerin eksiksiz teslim edilmesini rica ediyoruz.,Bütün verilerin eksiksiz teslim edildiğini rica ediyoruz.,edilmesini,edildiğini,rica ediyoruz,nominalization
Havayolu hissenin uçuşların güvenli olduğunu belirtti.,Havayolu hissenin uçuşların güvenli olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Bu durumu kabullendiğini sanıyorum.,Bu durumu kabullenmesini sanıyorum.,kabullendiğini,kabullenmesini,sanıyorum,nominalization
Anlaşılıyor ki çalışmalarının sonunda başarılı olduğunu belirtti.,Anlaşılıyor ki çalışmalarının sonunda başarılı olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Yeni yöntemin verimli olduğunu iddia etti.,Yeni yöntemin verimli olmasını iddia etti.,olduğunu,olmasını,iddia etti,nominalization
İstediğimiz şeyler için var korkumuzla çalışmamızı bize her fırsatta öğütlerdi.,İstediğimiz şeyler için var korkumuzla çalıştığımızı bize her fırsatta öğütlerdi.,çalışmamızı,çalıştığımızı,öğütlerdi,nominalization
Onun bu isi başardığına inanıyorum.,Onun bu isi başarmasına inanıyorum.,başardığına,başarmasına,inanıyorum,nominalization
Haklarınızın gasp edilmesine asla müsaade etmeyiz.,Haklarınızın gasp edildiğine asla müsaade etmeyiz.,gasp edilmesine,gasp edildiğine,müsaade etmeyiz,nominalization
Bütün kayıtların eksiksiz teslim edilmesini rica ediyoruz.,Bütün kayıtların eksiksiz teslim edildiğini rica ediyoruz.,edilmesini,edildiğini,rica ediyoruz,nominalization
Öğrencilerin projelerini zamanında teslim etmesini istiyoruz.,Öğrencilerin projelerini zamanında teslim ettiğini istiyoruz.,etmesini,ettiğini,istiyoruz,nominalization
Hoca soruyu bir gün geç teslim etmeme zor da olsa izin verdi.,Hoca soruyu bir gün geç teslim ettiğime zor da olsa izin verdi.,teslim etmeme,teslim ettiğime,izin verdi,nominalization
Bu konuyu duana boyuna düşündüğünü biliyorum.,Bu konuyu duana boyuna düşünmesini biliyorum.,düşündüğünü,düşünmesini,biliyorum,nominalization
Senin bu kişiye daha fazla odaklanmanı öneririm.,Senin bu kişiye daha fazla odaklandığını öneririm.,odaklanmanı,odaklandığını,öneririm,nominalization
İstediğimiz şeyler için var hizmetimizle çalışmamızı bize her fırsatta öğütlerdi.,İstediğimiz şeyler için var hizmetimizle çalıştığımızı bize her fırsatta öğütlerdi.,çalışmamızı,çalıştığımızı,öğütlerdi,nominalization
Hoca ödevi bir gün geç teslim etmeme zor da olsa izin verdi.,Hoca ödevi bir gün geç teslim ettiğime zor da olsa izin verdi.,teslim etmeme,teslim ettiğime,izin verdi,nominalization
O halde sunumun oldukça başarılı geçtiğini herkes kabul etti.,O halde sunumun oldukça başarılı geçmesini herkes kabul etti.,geçtiğini,geçmesini,kabul etti,nominalization
Öğrencilerin hizmetlerini zamanında teslim etmesini istiyoruz.,Öğrencilerin hizmetlerini zamanında teslim ettiğini istiyoruz.,etmesini,ettiğini,istiyoruz,nominalization
Öğrencilerin derse kabul etmesini bekliyoruz.,Öğrencilerin derse kabul ettiğini bekliyoruz.,etmesini,ettiğini,bekliyoruz,nominalization
Kendisinin de bu yollardan geçtiğini bize her dede hatırlatır.,Kendisinin de bu yollardan geçmesini bize her dede hatırlatır.,geçtiğini,geçmesini,hatırlatır,nominalization
Bu kadar yoğun çalışmasına rağmen islerini aksatmaması takdir edildi.,Bu kadar yoğun çalışmasına rağmen islerini aksatmadığı takdir edildi.,aksatmaması,aksatmadığı,takdir edildi,nominalization
Yeni düzenlemelerin hizmetleri kolaylaştırdığını belirtti.,Yeni düzenlemelerin hizmetleri kolaylaştırmasını belirtti.,kolaylaştırdığını,kolaylaştırmasını,belirtti,nominalization
Öğrencilerin etkinlere düzenli çalışmasını bekliyoruz.,Öğrencilerin etkinlere düzenli çalıştığını bekliyoruz.,çalışmasını,çalıştığını,bekliyoruz,nominalization
Öyle görünüyor ki önerinin herkes tarafından desteklendiğini biliyorum.,Öyle görünüyor ki önerinin herkes tarafından desteklenmesini biliyorum.,desteklendiğini,desteklenmesini,biliyorum,nominalization
Avukat diğer kamera kayıtlarının da izlenilmesini ısrarla talep etti.,Avukat diğer kamera kayıtlarının da izlenildiğini ısrarla talep etti.,izlenilmesini,izlenildiğini,talep etti,nominalization
Çocuklar bayramın gelmesini istekle bekliyor.,Çocuklar bayramın geldiğini istekle bekliyor.,gelmesini,geldiğini,bekliyor,nominalization
Bu meseleyi ortana boyuna değerlendirdiğini sanıyorum.,Bu meseleyi ortana boyuna değerlendirmesini sanıyorum.,değerlendirdiğini,değerlendirmesini,sanıyorum,nominalization
Müşterilerin hesaplarını zamanında almasını sağlıyoruz.,Müşterilerin hesaplarını zamanında aldığını sağlıyoruz.,almasını,aldığını,sağlıyoruz,nominalization
Toplantının geç bilgisayarlara kadar sürmesine katılımcılar itiraz etti.,Toplantının geç bilgisayarlara kadar sürdüğüne katılımcılar itiraz etti.,sürmesine,sürdüğüne,itiraz etti,nominalization
Misafirlerin hastaneden memnun ayrıldığını öğrendik.,Misafirlerin hastaneden memnun ayrılmasını öğrendik.,ayrıldığını,ayrılmasını,öğrendik,nominalization
Öyle görünüyor ki sizin de açılışa katılmanızı doğrusu çok arzu ederiz.,Öyle görünüyor ki sizin de açılışa katıldığınızı doğrusu çok arzu ederiz.,katılmanızı,katıldığınızı,arzu ederiz,nominalization
Bu soruyu kabullendiğini sanıyorum.,Bu soruyu kabullenmesini sanıyorum.,kabullendiğini,kabullenmesini,sanıyorum,nominalization
Otelde perdelerin değiştirildiğine bile emin olamadık.,Otelde perdelerin değiştirilmesine bile emin olamadık.,değiştirildiğine,değiştirilmesine,emin olamadık,nominalization
Öğrencilerin oya hazır olduğunu düşünüyoruz.,Öğrencilerin oya hazır olmasını düşünüyoruz.,olduğunu,olmasını,düşünüyoruz,nominalization
Bizi yemeğe davet etmek istediğini bayadır söylüyordu.,Bizi yemeğe davet etmek istemesini bayadır söylüyordu.,istediğini,istemesini,söylüyordu,nominalization
Bu konunun yeterince tartışıldığını düşünüyorum.,Bu konunun yeterince tartışılmasını düşünüyorum.,tartışıldığını,tartışılmasını,düşünüyorum,nominalization
Takımın lige odaklanmasını istiyoruz.,Takımın lige odaklandığını istiyoruz.,odaklanmasını,odaklandığını,istiyoruz,nominalization
Şu halde yaptığının doğru olmadığını içten içe biliyor.,Şu halde yaptığının doğru olmasını içten içe biliyor.,olmadığını,olmasını,biliyor,nominalization
Öğrencilerin hesaplarını zamanında teslim etmesini istiyoruz.,Öğrencilerin hesaplarını zamanında teslim ettiğini istiyoruz.,etmesini,ettiğini,istiyoruz,nominalization
Demek ki bu kararın doğru olduğunu herkes kabul etti.,Demek ki bu kararın doğru olmasını herkes kabul etti.,olduğunu,olmasını,kabul etti,nominalization
O halde bu kararın doğru olduğunu herkes kabul etti.,O halde bu kararın doğru olmasını herkes kabul etti.,olduğunu,olmasını,kabul etti,nominalization
Son yaşananlar hatalarımızdan ders çıkarmadığımızı bize bir saat daha gösterdi.,Son yaşananlar hatalarımızdan ders çıkarmamızı bize bir saat daha gösterdi.,ders çıkarmadığımızı,ders çıkarmamızı,gösterdi,nominalization
Çamura saplanan motosikletin çıkarılmasına hep birlikte yardım ettik.,Çamura saplanan motosikletin çıkarıldığına hep birlikte yardım ettik.,çıkarılmasına,çıkarıldığına,yardım ettik,nominalization
Şu halde toplantının ertelenmesine katılımcılar tepki gösterdi.,Şu halde toplantının ertelendiğine katılımcılar tepki gösterdi.,ertelenmesine,ertelendiğine,tepki gösterdi,nominalization
Çocukların dışarıda oynamasını uzaktan izledik.,Çocukların dışarıda oynadığını uzaktan izledik.,oynamasını,oynadığını,izledik,nominalization
Yeni düzenlemelerin isleri kolaylaştırdığını belirtti.,Yeni düzenlemelerin isleri kolaylaştırmasını belirtti.,kolaylaştırdığını,kolaylaştırmasını,belirtti,nominalization
Kapıya gelen işportacının kendisini dolandırıldığını çok geç anladı.,Kapıya gelen işportacının kendisini dolandırmasını çok geç anladı.,dolandırıldığını,dolandırmasını,anladı,nominalization
Şu halde tartışmanın daha fazla uzamasını istemiyoruz.,Şu halde tartışmanın daha fazla uzadığını istemiyoruz.,uzamasını,uzadığını,istemiyoruz,nominalization
Müşterilerin taleplerini zamanında almasını sağlıyoruz.,Müşterilerin taleplerini zamanında aldığını sağlıyoruz.,almasını,aldığını,sağlıyoruz,nominalization
Demek ki çalışmalarının sonunda başarılı olduğunu belirtti.,Demek ki çalışmalarının sonunda başarılı olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Yeni yasakların herkesi bağladığını belirtti.,Yeni yasakların herkesi bağlamasını belirtti.,bağladığını,bağlamasını,belirtti,nominalization
Yeni tercihlerin işleyişi nasıl değiştirdiğini henüz kestiremiyoruz.,Yeni tercihlerin işleyişi nasıl değiştirmesini henüz kestiremiyoruz.,değiştirdiğini,değiştirmesini,kestiremiyoruz,nominalization
Onun her faktör dürüst olduğunu biliyorum.,Onun her faktör dürüst olmasını biliyorum.,olduğunu,olmasını,biliyorum,nominalization
Konunun ayrıntılı bir pozisyonda tartışılmasını öneriyorum.,Konunun ayrıntılı bir pozisyonda tartışıldığını öneriyorum.,tartışılmasını,tartışıldığını,öneriyorum,nominalization
Mesai bitmeden arayıp makalenin zamanında teslim edildiğine emin oldu.,Mesai bitmeden arayıp makalenin zamanında teslim edilmesine emin oldu.,edildiğine,edilmesine,emin oldu,nominalization
Şirketin sermayem kararlarını hızla almasına çoğu çalışan şaşırdı.,Şirketin sermayem kararlarını hızla aldığına çoğu çalışan şaşırdı.,almasına,aldığına,şaşırdı,nominalization
Çocuklar bayramın gelmesini korkuyla bekliyor.,Çocuklar bayramın geldiğini korkuyla bekliyor.,gelmesini,geldiğini,bekliyor,nominalization
O halde sizin de açılışa katılmanızı doğrusu çok arzu ederiz.,O halde sizin de açılışa katıldığınızı doğrusu çok arzu ederiz.,katılmanızı,katıldığınızı,arzu ederiz,nominalization
Öğretmenin öğrencilere rehberlik etmesini istiyoruz.,Öğretmenin öğrencilere rehberlik ettiğini istiyoruz.,etmesini,ettiğini,istiyoruz,nominalization
Teklifin mantıklı göründüğünü söyledi.,Teklifin mantıklı görünmesini söyledi.,göründüğünü,görünmesini,söyledi,nominalization
Dizinin aslında komedi kalitende olduğunu bile rahatlıkla iddia edebiliriz.,Dizinin aslında komedi kalitende olmasını bile rahatlıkla iddia edebiliriz.,olduğunu,olmasını,iddia edebiliriz,nominalization
Müşterilerin hizmetlerini zamanında almasını sağlıyoruz.,Müşterilerin hizmetlerini zamanında aldığını sağlıyoruz.,almasını,aldığını,sağlıyoruz,nominalization
Müdürün bu soruyu desteklemesini bekliyorduk.,Müdürün bu soruyu desteklediğini bekliyorduk.,desteklemesini,desteklediğini,bekliyorduk,nominalization
Havayolu firmanın uçuşların güvenli olduğunu belirtti.,Havayolu firmanın uçuşların güvenli olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
İş ifadesinin oldukça başarılı geçtiğini ifade etti.,İş ifadesinin oldukça başarılı geçmesini ifade etti.,geçtiğini,geçmesini,ifade etti,nominalization
Görünüşe göre bu kararın doğru olduğunu herkes kabul etti.,Görünüşe göre bu kararın doğru olmasını herkes kabul etti.,olduğunu,olmasını,kabul etti,nominalization
Son yaşananlar hatalarımızdan ders çıkarmadığımızı bize bir ay daha gösterdi.,Son yaşananlar hatalarımızdan ders çıkarmamızı bize bir ay daha gösterdi.,ders çıkarmadığımızı,ders çıkarmamızı,gösterdi,nominalization
Kanunların uygulanmamasına devletler tepki gösterdi.,Kanunların uygulanmadığına devletler tepki gösterdi.,uygulanmamasına,uygulanmadığına,tepki gösterdi,nominalization
Çocuklar bayramın gelmesini hevesle bekliyor.,Çocuklar bayramın geldiğini hevesle bekliyor.,gelmesini,geldiğini,bekliyor,nominalization
Öğrencilerin testlere düzenli çalışmasını bekliyoruz.,Öğrencilerin testlere düzenli çalıştığını bekliyoruz.,çalışmasını,çalıştığını,bekliyoruz,nominalization
Havanın birden soğumasına ada hazırlıklı değildi.,Havanın birden soğuduğuna ada hazırlıklı değildi.,soğumasına,soğuduğuna,hazırlıklı değildi,nominalization
İstediğimiz şeyler için var tehdidimizle çalışmamızı bize her fırsatta öğütlerdi.,İstediğimiz şeyler için var tehdidimizle çalıştığımızı bize her fırsatta öğütlerdi.,çalışmamızı,çalıştığımızı,öğütlerdi,nominalization
Meyvelerin erken olgunlaşmasına sıcak olaylar sebep oldu.,Meyvelerin erken olgunlaştığına sıcak olaylar sebep oldu.,olgunlaşmasına,olgunlaştığına,sebep oldu,nominalization
Dizinin aslında komedi dalında olduğunu bile rahatlıkla iddia edebiliriz.,Dizinin aslında komedi dalında olmasını bile rahatlıkla iddia edebiliriz.,olduğunu,olmasını,iddia edebiliriz,nominalization
Konunun ayrıntılı bir konuda tartışılmasını öneriyorum.,Konunun ayrıntılı bir konuda tartışıldığını öneriyorum.,tartışılmasını,tartışıldığını,öneriyorum,nominalization
Müşterilerin siparişlerini zamanında almasını sağlıyoruz.,Müşterilerin siparişlerini zamanında aldığını sağlıyoruz.,almasını,aldığını,sağlıyoruz,nominalization
Belli ki sunumun oldukça başarılı geçtiğini herkes kabul etti.,Belli ki sunumun oldukça başarılı geçmesini herkes kabul etti.,geçtiğini,geçmesini,kabul etti,nominalization
Bu zorlu süreçte oramızda olduklarını tekrar ifade ettiler.,Bu zorlu süreçte oramızda olmalarını tekrar ifade ettiler.,olduklarını,olmalarını,ifade ettiler,nominalization
Şirketin çalışanlara ek ödeme yapmasını talep ettik.,Şirketin çalışanlara ek ödeme yaptığını talep ettik.,yapmasını,yaptığını,talep ettik,nominalization
Bu dosyayı enine boyuna değerlendirdiğini sanıyorum.,Bu dosyayı enine boyuna değerlendirmesini sanıyorum.,değerlendirdiğini,değerlendirmesini,sanıyorum,nominalization
Havayolu biriminin uçuşların güvenli olduğunu belirtti.,Havayolu biriminin uçuşların güvenli olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
İş ziyaretinin oldukça başarılı geçtiğini ifade etti.,İş ziyaretinin oldukça başarılı geçmesini ifade etti.,geçtiğini,geçmesini,ifade etti,nominalization
Hoca projeyi bir gün geç teslim etmeme zor da olsa izin verdi.,Hoca projeyi bir gün geç teslim ettiğime zor da olsa izin verdi.,teslim etmeme,teslim ettiğime,izin verdi,nominalization
Öyle görünüyor ki kardeşinin bu kadar sorumsuz davranmasına epey kızdı.,Öyle görünüyor ki kardeşinin bu kadar sorumsuz davrandığına epey kızdı.,davranmasına,davrandığına,kızdı,nominalization
Havanın birden soğumasına diğer hazırlıklı değildi.,Havanın birden soğuduğuna diğer hazırlıklı değildi.,soğumasına,soğuduğuna,hazırlıklı değildi,nominalization
Demek ki tartışmanın daha fazla uzamasını istemiyoruz.,Demek ki tartışmanın daha fazla uzadığını istemiyoruz.,uzamasını,uzadığını,istemiyoruz,nominalization
Belli ki saatlerin geri alınmasına hemen adapte olduk.,Belli ki saatlerin geri alındığına hemen adapte olduk.,alınmasına,alındığına,adapte olduk,nominalization
Bu kadar yoğun çalışmasına rağmen haklarını aksatmaması takdir edildi.,Bu kadar yoğun çalışmasına rağmen haklarını aksatmadığı takdir edildi.,aksatmaması,aksatmadığı,takdir edildi,nominalization
Öğrencilerin derse seyahat etmesini bekliyoruz.,Öğrencilerin derse seyahat ettiğini bekliyoruz.,etmesini,ettiğini,bekliyoruz,nominalization
İşten kendi iradesiyle ayrıldığını üstüne basarak belirtti.,İşten kendi iradesiyle ayrılmasını üstüne basarak belirtti.,ayrıldığını,ayrılmasını,belirtti,nominalization
Anlaşılıyor ki serviste yavaş kaldığını o da kabul ediyor.,Anlaşılıyor ki serviste yavaş kalmasını o da kabul ediyor.,kaldığını,kalmasını,kabul ediyor,nominalization
Anlaşılıyor ki komitenin önerilen değişiklikleri onaylamasını bekliyorduk.,Anlaşılıyor ki komitenin önerilen değişiklikleri onayladığını bekliyorduk.,onaylamasını,onayladığını,bekliyorduk,nominalization
Görünüşe göre müdürün bu öneriyi desteklemesini bekliyorduk.,Görünüşe göre müdürün bu öneriyi desteklediğini bekliyorduk.,desteklemesini,desteklediğini,bekliyorduk,nominalization
Hoca ödevi bir gün geç teslim etmeme zor da olsa izin verdi.,Hoca ödevi bir gün geç teslim ettiğime zor da olsa izin verdi.,teslim etmeme,teslim ettiğime,izin verdi,nominalization
Bu zorlu süreçte yerimizde olduklarını tekrar ifade ettiler.,Bu zorlu süreçte yerimizde olmalarını tekrar ifade ettiler.,olduklarını,olmalarını,ifade ettiler,nominalization
Kardeşinin yalanı söylediğine canı gönülden inanıyor.,Kardeşinin yalanı söylemesine canı gönülden inanıyor.,söylediğine,söylemesine,inanıyor,nominalization
Demek ki misafirlerin etkinliğe katılmasını özellikle rica ettiler.,Demek ki misafirlerin etkinliğe katıldığını özellikle rica ettiler.,katılmasını,katıldığını,rica ettiler,nominalization
Belli ki bu kadar kaba biri olduğunu hiç düşünmemiştim.,Belli ki bu kadar kaba biri olmasını hiç düşünmemiştim.,olduğunu,olmasını,düşünmemiştim,nominalization
Bizi yemeğe toplantı etmek istediğini bayadır söylüyordu.,Bizi yemeğe toplantı etmek istemesini bayadır söylüyordu.,istediğini,istemesini,söylüyordu,nominalization
Kanunların uygulanmamasına vatandaşlar tepki gösterdi.,Kanunların uygulanmadığına vatandaşlar tepki gösterdi.,uygulanmamasına,uygulanmadığına,tepki gösterdi,nominalization
Müdürün bu öneriyi desteklemesini bekliyorduk.,Müdürün bu öneriyi desteklediğini bekliyorduk.,desteklemesini,desteklediğini,bekliyorduk,nominalization
Projeye büyük eksik sağladığını belirtti.,Projeye büyük eksik sağlamasını belirtti.,sağladığını,sağlamasını,belirtti,nominalization
Anlaşılıyor ki şirketin çalışanlara ek ödeme yapmasını talep ettik.,Anlaşılıyor ki şirketin çalışanlara ek ödeme yaptığını talep ettik.,yapmasını,yaptığını,talep ettik,nominalization
Havayolu ortaklığının uçuşların güvenli olduğunu belirtti.,Havayolu ortaklığının uçuşların güvenli olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Kanunların uygulanmamasına çocuklar tepki gösterdi.,Kanunların uygulanmadığına çocuklar tepki gösterdi.,uygulanmamasına,uygulanmadığına,tepki gösterdi,nominalization
Demek ki kuzeninin bizimle birlikte Ankara'ya gelmesini çok istiyor.,Demek ki kuzeninin bizimle birlikte Ankara'ya geldiğini çok istiyor.,gelmesini,geldiğini,istiyor,nominalization
Mesai bitmeden arayıp filmin zamanında teslim edildiğine emin oldu.,Mesai bitmeden arayıp filmin zamanında teslim edilmesine emin oldu.,edildiğine,edilmesine,emin oldu,nominalization
Söylediklerimizin eksik anlaşıldığını fark ettik.,Söylediklerimizin eksik anlaşılmasını fark ettik.,anlaşıldığını,anlaşılmasını,fark ettik,nominalization
O halde öğrencilerin sınava hazır olduğunu düşünüyoruz.,O halde öğrencilerin sınava hazır olmasını düşünüyoruz.,olduğunu,olmasını,düşünüyoruz,nominalization
Şu halde uzmanların bu konuda daha fazla araştırma yapmasını öneriyoruz.,Şu halde uzmanların bu konuda daha fazla araştırma yaptığını öneriyoruz.,yapmasını,yaptığını,öneriyoruz,nominalization
Kapıya gelen esnafçının kendisini dolandırıldığını çok geç anladı.,Kapıya gelen esnafçının kendisini dolandırmasını çok geç anladı.,dolandırıldığını,dolandırmasını,anladı,nominalization
Öğrencilerin faaliyetlerini zamanında teslim etmesini istiyoruz.,Öğrencilerin faaliyetlerini zamanında teslim ettiğini istiyoruz.,etmesini,ettiğini,istiyoruz,nominalization
Yani arkadaşının ona yalan söylediğini öğrenmiş.,Yani arkadaşının ona yalan söylemesini öğrenmiş.,söylediğini,söylemesini,öğrenmiş,nominalization
Bu konuyu enine boyuna değerlendirdiğini sanıyorum.,Bu konuyu enine boyuna değerlendirmesini sanıyorum.,değerlendirdiğini,değerlendirmesini,sanıyorum,nominalization
Öğrencilerin projelerini sonra teslim etmesini istiyoruz.,Öğrencilerin projelerini sonra teslim ettiğini istiyoruz.,etmesini,ettiğini,istiyoruz,nominalization
Öğrencilerin strese hazır olduğunu düşünüyoruz.,Öğrencilerin strese hazır olmasını düşünüyoruz.,olduğunu,olmasını,düşünüyoruz,nominalization
Anlaşılıyor ki toplantının ertelenmesine katılımcılar tepki gösterdi.,Anlaşılıyor ki toplantının ertelendiğine katılımcılar tepki gösterdi.,ertelenmesine,ertelendiğine,tepki gösterdi,nominalization
Belli ki şirketin çalışanlara ek ödeme yapmasını talep ettik.,Belli ki şirketin çalışanlara ek ödeme yaptığını talep ettik.,yapmasını,yaptığını,talep ettik,nominalization
Bu kadar yoğun çalışmasına rağmen faaliyetlerini aksatmaması takdir edildi.,Bu kadar yoğun çalışmasına rağmen faaliyetlerini aksatmadığı takdir edildi.,aksatmaması,aksatmadığı,takdir edildi,nominalization
Toplantının ertelenmesine bireyciler tepki gösterdi.,Toplantının ertelendiğine bireyciler tepki gösterdi.,ertelenmesine,ertelendiğine,tepki gösterdi,nominalization
Öğrencilerin hedeflerini zamanında teslim etmesini istiyoruz.,Öğrencilerin hedeflerini zamanında teslim ettiğini istiyoruz.,etmesini,ettiğini,istiyoruz,nominalization
Yani saatlerin geri alınmasına hemen adapte olduk.,Yani saatlerin geri alındığına hemen adapte olduk.,alınmasına,alındığına,adapte olduk,nominalization
Bu olayı enine boyuna düşündüğünü biliyorum.,Bu olayı enine boyuna düşünmesini biliyorum.,düşündüğünü,düşünmesini,biliyorum,nominalization
Çatal aletlerin düzgün yerleştirilmesine ayrıca özen gösterirdi.,Çatal aletlerin düzgün yerleştirildiğine ayrıca özen gösterirdi.,yerleştirilmesine,yerleştirildiğine,özen gösterirdi,nominalization
Mühendis yeni motorun daha verimli çalıştığını belirtti.,Mühendis yeni motorun daha verimli çalışmasını belirtti.,çalıştığını,çalışmasını,belirtti,nominalization
Onun bu unvanı başardığına inanıyorum.,Onun bu unvanı başarmasına inanıyorum.,başardığına,başarmasına,inanıyorum,nominalization
Mühendis yeni sistemin daha verimli çalıştığını belirtti.,Mühendis yeni sistemin daha verimli çalışmasını belirtti.,çalıştığını,çalışmasını,belirtti,nominalization
Şu halde çalışmalarının sonunda başarılı olduğunu belirtti.,Şu halde çalışmalarının sonunda başarılı olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
O halde olayın aslında nasıl geliştiğini anlatıyorlar.,O halde olayın aslında nasıl gelişmesini anlatıyorlar.,geliştiğini,gelişmesini,anlatıyorlar,nominalization
Bu konuyu boyuna boyuna düşündüğünü biliyorum.,Bu konuyu boyuna boyuna düşünmesini biliyorum.,düşündüğünü,düşünmesini,biliyorum,nominalization
Yapılan testlerin doğru sonuçlar verdiğini belirtti.,Yapılan testlerin doğru sonuçlar vermesini belirtti.,verdiğini,vermesini,belirtti,nominalization
Yeni hizmetin piyasaya sürülmesini heyecanla bekliyoruz.,Yeni hizmetin piyasaya sürüldüğünü heyecanla bekliyoruz.,sürülmesini,sürüldüğünü,bekliyoruz,nominalization
Projeye büyük risk sağladığını belirtti.,Projeye büyük risk sağlamasını belirtti.,sağladığını,sağlamasını,belirtti,nominalization
Hoca planı bir gün geç teslim etmeme zor da olsa izin verdi.,Hoca planı bir gün geç teslim ettiğime zor da olsa izin verdi.,teslim etmeme,teslim ettiğime,izin verdi,nominalization
Öğrencilerin kitaplara düzenli çalışmasını bekliyoruz.,Öğrencilerin kitaplara düzenli çalıştığını bekliyoruz.,çalışmasını,çalıştığını,bekliyoruz,nominalization
Demek ki kitapları zamanında teslim ettiğini iddia etti.,Demek ki kitapları zamanında teslim etmesini iddia etti.,ettiğini,etmesini,iddia etti,nominalization
