good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Yeni okul müdürünün öğrencileri azarlamasına inanamadık.;Yeni okul müdürünün azarlamasına öğrencileri inanamadık.;öğrencileri azarlamasına;azarlamasına öğrencileri;-;scrambling
Bizim okul müdürünün öğrencileri azarlamasına inanamadık.;Bizim okul müdürünün azarlamasına öğrencileri inanamadık.;öğrencileri azarlamasına;azarlamasına öğrencileri;-;scrambling
Küçük kuzenimin yeni telefonunu kaybettiğini söyledi.;Küçük kuzenimin kaybettiğini yeni telefonunu söyledi.;yeni telefonunu kaybettiğini;kaybettiğini yeni telefonunu;-;scrambling
Kız kuzenimin yeni telefonunu kaybettiğini söyledi.;Kız kuzenimin kaybettiğini yeni telefonunu söyledi.;yeni telefonunu kaybettiğini;kaybettiğini yeni telefonunu;-;scrambling
Genç kuzenimin yeni telefonunu kaybettiğini söyledi.;Genç kuzenimin kaybettiğini yeni telefonunu söyledi.;yeni telefonunu kaybettiğini;kaybettiğini yeni telefonunu;-;scrambling
Anne kuzenimin yeni telefonunu kaybettiğini söyledi.;Anne kuzenimin kaybettiğini yeni telefonunu söyledi.;yeni telefonunu kaybettiğini;kaybettiğini yeni telefonunu;-;scrambling
Kadın kuzenimin yeni telefonunu kaybettiğini söyledi.;Kadın kuzenimin kaybettiğini yeni telefonunu söyledi.;yeni telefonunu kaybettiğini;kaybettiğini yeni telefonunu;-;scrambling
Büyük kuzenimin yeni telefonunu kaybettiğini söyledi.;Büyük kuzenimin kaybettiğini yeni telefonunu söyledi.;yeni telefonunu kaybettiğini;kaybettiğini yeni telefonunu;-;scrambling
Erkek kuzenimin yeni telefonunu kaybettiğini söyledi.;Erkek kuzenimin kaybettiğini yeni telefonunu söyledi.;yeni telefonunu kaybettiğini;kaybettiğini yeni telefonunu;-;scrambling
Bir kuzenimin yeni telefonunu kaybettiğini söyledi.;Bir kuzenimin kaybettiğini yeni telefonunu söyledi.;yeni telefonunu kaybettiğini;kaybettiğini yeni telefonunu;-;scrambling
Doktor kuzenimin yeni telefonunu kaybettiğini söyledi.;Doktor kuzenimin kaybettiğini yeni telefonunu söyledi.;yeni telefonunu kaybettiğini;kaybettiğini yeni telefonunu;-;scrambling
Diğer i̇şçilerin bahçedeki ağacı budamasını izlediler.;Diğer i̇şçilerin budamasını bahçedeki ağacı izlediler.;bahçedeki ağacı budamasını;budamasını bahçedeki ağacı;-;scrambling
Sonra i̇şçilerin bahçedeki ağacı budamasını izlediler.;Sonra i̇şçilerin budamasını bahçedeki ağacı izlediler.;bahçedeki ağacı budamasını;budamasını bahçedeki ağacı;-;scrambling
Onlar i̇şçilerin bahçedeki ağacı budamasını izlediler.;Onlar i̇şçilerin budamasını bahçedeki ağacı izlediler.;bahçedeki ağacı budamasını;budamasını bahçedeki ağacı;-;scrambling
Burada i̇şçilerin bahçedeki ağacı budamasını izlediler.;Burada i̇şçilerin budamasını bahçedeki ağacı izlediler.;bahçedeki ağacı budamasını;budamasını bahçedeki ağacı;-;scrambling
Bu i̇şçilerin bahçedeki ağacı budamasını izlediler.;Bu i̇şçilerin budamasını bahçedeki ağacı izlediler.;bahçedeki ağacı budamasını;budamasını bahçedeki ağacı;-;scrambling
Kadın i̇şçilerin bahçedeki ağacı budamasını izlediler.;Kadın i̇şçilerin budamasını bahçedeki ağacı izlediler.;bahçedeki ağacı budamasını;budamasını bahçedeki ağacı;-;scrambling
Bütün i̇şçilerin bahçedeki ağacı budamasını izlediler.;Bütün i̇şçilerin budamasını bahçedeki ağacı izlediler.;bahçedeki ağacı budamasını;budamasını bahçedeki ağacı;-;scrambling
Bazı i̇şçilerin bahçedeki ağacı budamasını izlediler.;Bazı i̇şçilerin budamasını bahçedeki ağacı izlediler.;bahçedeki ağacı budamasını;budamasını bahçedeki ağacı;-;scrambling
Genç i̇şçilerin bahçedeki ağacı budamasını izlediler.;Genç i̇şçilerin budamasını bahçedeki ağacı izlediler.;bahçedeki ağacı budamasını;budamasını bahçedeki ağacı;-;scrambling
Ve çalışanların şikayetleri dinlemesini söyledi.;Ve çalışanların dinlemesini şikayetleri söyledi.;şikayetleri dinlemesini;dinlemesini şikayetleri;-;scrambling
Tüm çalışanların şikayetleri dinlemesini söyledi.;Tüm çalışanların dinlemesini şikayetleri söyledi.;şikayetleri dinlemesini;dinlemesini şikayetleri;-;scrambling
Ve çalışanların şikayetleri dinlemesini söyledi.;Ve çalışanların dinlemesini şikayetleri söyledi.;şikayetleri dinlemesini;dinlemesini şikayetleri;-;scrambling
Burada çalışanların şikayetleri dinlemesini söyledi.;Burada çalışanların dinlemesini şikayetleri söyledi.;şikayetleri dinlemesini;dinlemesini şikayetleri;-;scrambling
Da çalışanların şikayetleri dinlemesini söyledi.;Da çalışanların dinlemesini şikayetleri söyledi.;şikayetleri dinlemesini;dinlemesini şikayetleri;-;scrambling
Başkan çalışanların şikayetleri dinlemesini söyledi.;Başkan çalışanların dinlemesini şikayetleri söyledi.;şikayetleri dinlemesini;dinlemesini şikayetleri;-;scrambling
Müdür çalışanların şikayetleri dinlemesini söyledi.;Müdür çalışanların dinlemesini şikayetleri söyledi.;şikayetleri dinlemesini;dinlemesini şikayetleri;-;scrambling
Tüm çalışanların şikayetleri dinlemesini söyledi.;Tüm çalışanların dinlemesini şikayetleri söyledi.;şikayetleri dinlemesini;dinlemesini şikayetleri;-;scrambling
Için çalışanların şikayetleri dinlemesini söyledi.;Için çalışanların dinlemesini şikayetleri söyledi.;şikayetleri dinlemesini;dinlemesini şikayetleri;-;scrambling
Bir komşumuzun çitleri boyadığını fark ettim.;Bir komşumuzun boyadığını çitleri fark ettim.;çitleri boyadığını;boyadığını çitleri;-;scrambling
Sonra komşumuzun çitleri boyadığını fark ettim.;Sonra komşumuzun boyadığını çitleri fark ettim.;çitleri boyadığını;boyadığını çitleri;-;scrambling
Yeni komşumuzun çitleri boyadığını fark ettim.;Yeni komşumuzun boyadığını çitleri fark ettim.;çitleri boyadığını;boyadığını çitleri;-;scrambling
Ve komşumuzun çitleri boyadığını fark ettim.;Ve komşumuzun boyadığını çitleri fark ettim.;çitleri boyadığını;boyadığını çitleri;-;scrambling
Bir komşumuzun çitleri boyadığını fark ettim.;Bir komşumuzun boyadığını çitleri fark ettim.;çitleri boyadığını;boyadığını çitleri;-;scrambling
Şimdi komşumuzun çitleri boyadığını fark ettim.;Şimdi komşumuzun boyadığını çitleri fark ettim.;çitleri boyadığını;boyadığını çitleri;-;scrambling
Eski komşumuzun çitleri boyadığını fark ettim.;Eski komşumuzun boyadığını çitleri fark ettim.;çitleri boyadığını;boyadığını çitleri;-;scrambling
Bugün komşumuzun çitleri boyadığını fark ettim.;Bugün komşumuzun boyadığını çitleri fark ettim.;çitleri boyadığını;boyadığını çitleri;-;scrambling
İki komşumuzun çitleri boyadığını fark ettim.;İki komşumuzun boyadığını çitleri fark ettim.;çitleri boyadığını;boyadığını çitleri;-;scrambling
Bazı öğrencilerin deney tüplerini kırdığını duydum.;Bazı öğrencilerin kırdığını deney tüplerini duydum.;deney tüplerini kırdığını;kırdığını deney tüplerini;-;scrambling
Sonra öğrencilerin deney tüplerini kırdığını duydum.;Sonra öğrencilerin kırdığını deney tüplerini duydum.;deney tüplerini kırdığını;kırdığını deney tüplerini;-;scrambling
Genç öğrencilerin deney tüplerini kırdığını duydum.;Genç öğrencilerin kırdığını deney tüplerini duydum.;deney tüplerini kırdığını;kırdığını deney tüplerini;-;scrambling
Bu öğrencilerin deney tüplerini kırdığını duydum.;Bu öğrencilerin kırdığını deney tüplerini duydum.;deney tüplerini kırdığını;kırdığını deney tüplerini;-;scrambling
Diğer öğrencilerin deney tüplerini kırdığını duydum.;Diğer öğrencilerin kırdığını deney tüplerini duydum.;deney tüplerini kırdığını;kırdığını deney tüplerini;-;scrambling
Bütün öğrencilerin deney tüplerini kırdığını duydum.;Bütün öğrencilerin kırdığını deney tüplerini duydum.;deney tüplerini kırdığını;kırdığını deney tüplerini;-;scrambling
Ardından öğrencilerin deney tüplerini kırdığını duydum.;Ardından öğrencilerin kırdığını deney tüplerini duydum.;deney tüplerini kırdığını;kırdığını deney tüplerini;-;scrambling
Yabancı öğrencilerin deney tüplerini kırdığını duydum.;Yabancı öğrencilerin kırdığını deney tüplerini duydum.;deney tüplerini kırdığını;kırdığını deney tüplerini;-;scrambling
Bazı öğrencilerin deney tüplerini kırdığını duydum.;Bazı öğrencilerin kırdığını deney tüplerini duydum.;deney tüplerini kırdığını;kırdığını deney tüplerini;-;scrambling
Sonra dedemin tapu evraklarını bulduğunu öğrendik.;Sonra dedemin bulduğunu tapu evraklarını öğrendik.;tapu evraklarını bulduğunu;bulduğunu tapu evraklarını;-;scrambling
Ve dedemin tapu evraklarını bulduğunu öğrendik.;Ve dedemin bulduğunu tapu evraklarını öğrendik.;tapu evraklarını bulduğunu;bulduğunu tapu evraklarını;-;scrambling
Bir dedemin tapu evraklarını bulduğunu öğrendik.;Bir dedemin bulduğunu tapu evraklarını öğrendik.;tapu evraklarını bulduğunu;bulduğunu tapu evraklarını;-;scrambling
Burada dedemin tapu evraklarını bulduğunu öğrendik.;Burada dedemin bulduğunu tapu evraklarını öğrendik.;tapu evraklarını bulduğunu;bulduğunu tapu evraklarını;-;scrambling
Biz dedemin tapu evraklarını bulduğunu öğrendik.;Biz dedemin bulduğunu tapu evraklarını öğrendik.;tapu evraklarını bulduğunu;bulduğunu tapu evraklarını;-;scrambling
Böylece dedemin tapu evraklarını bulduğunu öğrendik.;Böylece dedemin bulduğunu tapu evraklarını öğrendik.;tapu evraklarını bulduğunu;bulduğunu tapu evraklarını;-;scrambling
Yine dedemin tapu evraklarını bulduğunu öğrendik.;Yine dedemin bulduğunu tapu evraklarını öğrendik.;tapu evraklarını bulduğunu;bulduğunu tapu evraklarını;-;scrambling
Ardından dedemin tapu evraklarını bulduğunu öğrendik.;Ardından dedemin bulduğunu tapu evraklarını öğrendik.;tapu evraklarını bulduğunu;bulduğunu tapu evraklarını;-;scrambling
Büyük dedemin tapu evraklarını bulduğunu öğrendik.;Büyük dedemin bulduğunu tapu evraklarını öğrendik.;tapu evraklarını bulduğunu;bulduğunu tapu evraklarını;-;scrambling
Bir teknisyenin arızayı giderdiğini açıkladı.;Bir teknisyenin giderdiğini arızayı açıkladı.;arızayı giderdiğini;giderdiğini arızayı;-;scrambling
Uzman teknisyenin arızayı giderdiğini açıkladı.;Uzman teknisyenin giderdiğini arızayı açıkladı.;arızayı giderdiğini;giderdiğini arızayı;-;scrambling
3 teknisyenin arızayı giderdiğini açıkladı.;3 teknisyenin giderdiğini arızayı açıkladı.;arızayı giderdiğini;giderdiğini arızayı;-;scrambling
2 teknisyenin arızayı giderdiğini açıkladı.;2 teknisyenin giderdiğini arızayı açıkladı.;arızayı giderdiğini;giderdiğini arızayı;-;scrambling
4 teknisyenin arızayı giderdiğini açıkladı.;4 teknisyenin giderdiğini arızayı açıkladı.;arızayı giderdiğini;giderdiğini arızayı;-;scrambling
Firma teknisyenin arızayı giderdiğini açıkladı.;Firma teknisyenin giderdiğini arızayı açıkladı.;arızayı giderdiğini;giderdiğini arızayı;-;scrambling
Bir teknisyenin arızayı giderdiğini açıkladı.;Bir teknisyenin giderdiğini arızayı açıkladı.;arızayı giderdiğini;giderdiğini arızayı;-;scrambling
5 teknisyenin arızayı giderdiğini açıkladı.;5 teknisyenin giderdiğini arızayı açıkladı.;arızayı giderdiğini;giderdiğini arızayı;-;scrambling
Ancak teknisyenin arızayı giderdiğini açıkladı.;Ancak teknisyenin giderdiğini arızayı açıkladı.;arızayı giderdiğini;giderdiğini arızayı;-;scrambling
Gazete yöneticinin kararı ertelettiğini duyurdu.;Gazete yöneticinin ertelettiğini kararı duyurdu.;kararı ertelettiğini;ertelettiğini kararı;-;scrambling
Hakim yöneticinin kararı ertelettiğini duyurdu.;Hakim yöneticinin ertelettiğini kararı duyurdu.;kararı ertelettiğini;ertelettiğini kararı;-;scrambling
3 yöneticinin kararı ertelettiğini duyurdu.;3 yöneticinin ertelettiğini kararı duyurdu.;kararı ertelettiğini;ertelettiğini kararı;-;scrambling
2 yöneticinin kararı ertelettiğini duyurdu.;2 yöneticinin ertelettiğini kararı duyurdu.;kararı ertelettiğini;ertelettiğini kararı;-;scrambling
4 yöneticinin kararı ertelettiğini duyurdu.;4 yöneticinin ertelettiğini kararı duyurdu.;kararı ertelettiğini;ertelettiğini kararı;-;scrambling
Şirket yöneticinin kararı ertelettiğini duyurdu.;Şirket yöneticinin ertelettiğini kararı duyurdu.;kararı ertelettiğini;ertelettiğini kararı;-;scrambling
7 yöneticinin kararı ertelettiğini duyurdu.;7 yöneticinin ertelettiğini kararı duyurdu.;kararı ertelettiğini;ertelettiğini kararı;-;scrambling
İki yöneticinin kararı ertelettiğini duyurdu.;İki yöneticinin ertelettiğini kararı duyurdu.;kararı ertelettiğini;ertelettiğini kararı;-;scrambling
5 yöneticinin kararı ertelettiğini duyurdu.;5 yöneticinin ertelettiğini kararı duyurdu.;kararı ertelettiğini;ertelettiğini kararı;-;scrambling
Kız kardeşimin bisikleti tamir ettiğini biliyorum.;Kız kardeşimin tamir ettiğini bisikleti biliyorum.;bisikleti tamir ettiğini;tamir ettiğini bisikleti;-;scrambling
Ben kardeşimin bisikleti tamir ettiğini biliyorum.;Ben kardeşimin tamir ettiğini bisikleti biliyorum.;bisikleti tamir ettiğini;tamir ettiğini bisikleti;-;scrambling
Benim kardeşimin bisikleti tamir ettiğini biliyorum.;Benim kardeşimin tamir ettiğini bisikleti biliyorum.;bisikleti tamir ettiğini;tamir ettiğini bisikleti;-;scrambling
Bir kardeşimin bisikleti tamir ettiğini biliyorum.;Bir kardeşimin tamir ettiğini bisikleti biliyorum.;bisikleti tamir ettiğini;tamir ettiğini bisikleti;-;scrambling
Erkek kardeşimin bisikleti tamir ettiğini biliyorum.;Erkek kardeşimin tamir ettiğini bisikleti biliyorum.;bisikleti tamir ettiğini;tamir ettiğini bisikleti;-;scrambling
Sadece kardeşimin bisikleti tamir ettiğini biliyorum.;Sadece kardeşimin tamir ettiğini bisikleti biliyorum.;bisikleti tamir ettiğini;tamir ettiğini bisikleti;-;scrambling
İki kardeşimin bisikleti tamir ettiğini biliyorum.;İki kardeşimin tamir ettiğini bisikleti biliyorum.;bisikleti tamir ettiğini;tamir ettiğini bisikleti;-;scrambling
Sevgili kardeşimin bisikleti tamir ettiğini biliyorum.;Sevgili kardeşimin tamir ettiğini bisikleti biliyorum.;bisikleti tamir ettiğini;tamir ettiğini bisikleti;-;scrambling
Yalnız kardeşimin bisikleti tamir ettiğini biliyorum.;Yalnız kardeşimin tamir ettiğini bisikleti biliyorum.;bisikleti tamir ettiğini;tamir ettiğini bisikleti;-;scrambling
Ve çiftçilerin traktörleri sürdüğünü gördük.;Ve çiftçilerin sürdüğünü traktörleri gördük.;traktörleri sürdüğünü;sürdüğünü traktörleri;-;scrambling
Bazı çiftçilerin traktörleri sürdüğünü gördük.;Bazı çiftçilerin sürdüğünü traktörleri gördük.;traktörleri sürdüğünü;sürdüğünü traktörleri;-;scrambling
Ve çiftçilerin traktörleri sürdüğünü gördük.;Ve çiftçilerin sürdüğünü traktörleri gördük.;traktörleri sürdüğünü;sürdüğünü traktörleri;-;scrambling
Burada çiftçilerin traktörleri sürdüğünü gördük.;Burada çiftçilerin sürdüğünü traktörleri gördük.;traktörleri sürdüğünü;sürdüğünü traktörleri;-;scrambling
Küçük çiftçilerin traktörleri sürdüğünü gördük.;Küçük çiftçilerin sürdüğünü traktörleri gördük.;traktörleri sürdüğünü;sürdüğünü traktörleri;-;scrambling
Sonra çiftçilerin traktörleri sürdüğünü gördük.;Sonra çiftçilerin sürdüğünü traktörleri gördük.;traktörleri sürdüğünü;sürdüğünü traktörleri;-;scrambling
Biz çiftçilerin traktörleri sürdüğünü gördük.;Biz çiftçilerin sürdüğünü traktörleri gördük.;traktörleri sürdüğünü;sürdüğünü traktörleri;-;scrambling
Yine çiftçilerin traktörleri sürdüğünü gördük.;Yine çiftçilerin sürdüğünü traktörleri gördük.;traktörleri sürdüğünü;sürdüğünü traktörleri;-;scrambling
Genç çiftçilerin traktörleri sürdüğünü gördük.;Genç çiftçilerin sürdüğünü traktörleri gördük.;traktörleri sürdüğünü;sürdüğünü traktörleri;-;scrambling
Bir garsonun siparişleri karıştırdığını fark ettiler.;Bir garsonun karıştırdığını siparişleri fark ettiler.;siparişleri karıştırdığını;karıştırdığını siparişleri;-;scrambling
Bir garsonun siparişleri karıştırdığını fark ettiler.;Bir garsonun karıştırdığını siparişleri fark ettiler.;siparişleri karıştırdığını;karıştırdığını siparişleri;-;scrambling
Bu garsonun siparişleri karıştırdığını fark ettiler.;Bu garsonun karıştırdığını siparişleri fark ettiler.;siparişleri karıştırdığını;karıştırdığını siparişleri;-;scrambling
Ve garsonun siparişleri karıştırdığını fark ettiler.;Ve garsonun karıştırdığını siparişleri fark ettiler.;siparişleri karıştırdığını;karıştırdığını siparişleri;-;scrambling
İki garsonun siparişleri karıştırdığını fark ettiler.;İki garsonun karıştırdığını siparişleri fark ettiler.;siparişleri karıştırdığını;karıştırdığını siparişleri;-;scrambling
Birçok garsonun siparişleri karıştırdığını fark ettiler.;Birçok garsonun karıştırdığını siparişleri fark ettiler.;siparişleri karıştırdığını;karıştırdığını siparişleri;-;scrambling
Her garsonun siparişleri karıştırdığını fark ettiler.;Her garsonun karıştırdığını siparişleri fark ettiler.;siparişleri karıştırdığını;karıştırdığını siparişleri;-;scrambling
Ve garsonun siparişleri karıştırdığını fark ettiler.;Ve garsonun karıştırdığını siparişleri fark ettiler.;siparişleri karıştırdığını;karıştırdığını siparişleri;-;scrambling
2 garsonun siparişleri karıştırdığını fark ettiler.;2 garsonun karıştırdığını siparişleri fark ettiler.;siparişleri karıştırdığını;karıştırdığını siparişleri;-;scrambling
Herkes küçük kızın şarkıyı yanlış söylemesine güldü.;Herkes küçük kızın yanlış söylemesine şarkıyı güldü.;şarkıyı yanlış söylemesine;yanlış söylemesine şarkıyı;-;scrambling
O küçük kızın şarkıyı yanlış söylemesine güldü.;O küçük kızın yanlış söylemesine şarkıyı güldü.;şarkıyı yanlış söylemesine;yanlış söylemesine şarkıyı;-;scrambling
Çocuklar küçük kızın şarkıyı yanlış söylemesine güldü.;Çocuklar küçük kızın yanlış söylemesine şarkıyı güldü.;şarkıyı yanlış söylemesine;yanlış söylemesine şarkıyı;-;scrambling
Kız küçük kızın şarkıyı yanlış söylemesine güldü.;Kız küçük kızın yanlış söylemesine şarkıyı güldü.;şarkıyı yanlış söylemesine;yanlış söylemesine şarkıyı;-;scrambling
Bir küçük kızın şarkıyı yanlış söylemesine güldü.;Bir küçük kızın yanlış söylemesine şarkıyı güldü.;şarkıyı yanlış söylemesine;yanlış söylemesine şarkıyı;-;scrambling
Adam küçük kızın şarkıyı yanlış söylemesine güldü.;Adam küçük kızın yanlış söylemesine şarkıyı güldü.;şarkıyı yanlış söylemesine;yanlış söylemesine şarkıyı;-;scrambling
Anne küçük kızın şarkıyı yanlış söylemesine güldü.;Anne küçük kızın yanlış söylemesine şarkıyı güldü.;şarkıyı yanlış söylemesine;yanlış söylemesine şarkıyı;-;scrambling
Baba küçük kızın şarkıyı yanlış söylemesine güldü.;Baba küçük kızın yanlış söylemesine şarkıyı güldü.;şarkıyı yanlış söylemesine;yanlış söylemesine şarkıyı;-;scrambling
Bu küçük kızın şarkıyı yanlış söylemesine güldü.;Bu küçük kızın yanlış söylemesine şarkıyı güldü.;şarkıyı yanlış söylemesine;yanlış söylemesine şarkıyı;-;scrambling
Genel müdürün yeni kararları açıkladığını bildirdi.;Genel müdürün açıkladığını yeni kararları bildirdi.;yeni kararları açıkladığını;açıkladığını yeni kararları;-;scrambling
Genel müdürün yeni kararları açıkladığını bildirdi.;Genel müdürün açıkladığını yeni kararları bildirdi.;yeni kararları açıkladığını;açıkladığını yeni kararları;-;scrambling
Baş müdürün yeni kararları açıkladığını bildirdi.;Baş müdürün açıkladığını yeni kararları bildirdi.;yeni kararları açıkladığını;açıkladığını yeni kararları;-;scrambling
Vali müdürün yeni kararları açıkladığını bildirdi.;Vali müdürün açıkladığını yeni kararları bildirdi.;yeni kararları açıkladığını;açıkladığını yeni kararları;-;scrambling
Eski müdürün yeni kararları açıkladığını bildirdi.;Eski müdürün açıkladığını yeni kararları bildirdi.;yeni kararları açıkladığını;açıkladığını yeni kararları;-;scrambling
İl müdürün yeni kararları açıkladığını bildirdi.;İl müdürün açıkladığını yeni kararları bildirdi.;yeni kararları açıkladığını;açıkladığını yeni kararları;-;scrambling
Ardından müdürün yeni kararları açıkladığını bildirdi.;Ardından müdürün açıkladığını yeni kararları bildirdi.;yeni kararları açıkladığını;açıkladığını yeni kararları;-;scrambling
Şube müdürün yeni kararları açıkladığını bildirdi.;Şube müdürün açıkladığını yeni kararları bildirdi.;yeni kararları açıkladığını;açıkladığını yeni kararları;-;scrambling
Eski müdürün yeni kararları açıkladığını bildirdi.;Eski müdürün açıkladığını yeni kararları bildirdi.;yeni kararları açıkladığını;açıkladığını yeni kararları;-;scrambling
Ona evde defterini unuttuğunu haber ettim.;Ona evde unuttuğunu defterini haber ettim.;defterini unuttuğunu;unuttuğunu defterini;-;scrambling
Sonra evde defterini unuttuğunu haber ettim.;Sonra evde unuttuğunu defterini haber ettim.;defterini unuttuğunu;unuttuğunu defterini;-;scrambling
Ben evde defterini unuttuğunu haber ettim.;Ben evde unuttuğunu defterini haber ettim.;defterini unuttuğunu;unuttuğunu defterini;-;scrambling
Ve evde defterini unuttuğunu haber ettim.;Ve evde unuttuğunu defterini haber ettim.;defterini unuttuğunu;unuttuğunu defterini;-;scrambling
Onu evde defterini unuttuğunu haber ettim.;Onu evde unuttuğunu defterini haber ettim.;defterini unuttuğunu;unuttuğunu defterini;-;scrambling
Bana evde defterini unuttuğunu haber ettim.;Bana evde unuttuğunu defterini haber ettim.;defterini unuttuğunu;unuttuğunu defterini;-;scrambling
Hemen evde defterini unuttuğunu haber ettim.;Hemen evde unuttuğunu defterini haber ettim.;defterini unuttuğunu;unuttuğunu defterini;-;scrambling
Ve evde defterini unuttuğunu haber ettim.;Ve evde unuttuğunu defterini haber ettim.;defterini unuttuğunu;unuttuğunu defterini;-;scrambling
Ona evde defterini unuttuğunu haber ettim.;Ona evde unuttuğunu defterini haber ettim.;defterini unuttuğunu;unuttuğunu defterini;-;scrambling
Sonra öğretmenin soruları yanıtlamasını bekledik.;Sonra öğretmenin yanıtlamasını soruları bekledik.;soruları yanıtlamasını;yanıtlamasını soruları;-;scrambling
Ardından öğretmenin soruları yanıtlamasını bekledik.;Ardından öğretmenin yanıtlamasını soruları bekledik.;soruları yanıtlamasını;yanıtlamasını soruları;-;scrambling
Bir öğretmenin soruları yanıtlamasını bekledik.;Bir öğretmenin yanıtlamasını soruları bekledik.;soruları yanıtlamasını;yanıtlamasını soruları;-;scrambling
Sayın öğretmenin soruları yanıtlamasını bekledik.;Sayın öğretmenin yanıtlamasını soruları bekledik.;soruları yanıtlamasını;yanıtlamasını soruları;-;scrambling
Önce öğretmenin soruları yanıtlamasını bekledik.;Önce öğretmenin yanıtlamasını soruları bekledik.;soruları yanıtlamasını;yanıtlamasını soruları;-;scrambling
Biz öğretmenin soruları yanıtlamasını bekledik.;Biz öğretmenin yanıtlamasını soruları bekledik.;soruları yanıtlamasını;yanıtlamasını soruları;-;scrambling
Ve öğretmenin soruları yanıtlamasını bekledik.;Ve öğretmenin yanıtlamasını soruları bekledik.;soruları yanıtlamasını;yanıtlamasını soruları;-;scrambling
Hemen öğretmenin soruları yanıtlamasını bekledik.;Hemen öğretmenin yanıtlamasını soruları bekledik.;soruları yanıtlamasını;yanıtlamasını soruları;-;scrambling
Ben öğretmenin soruları yanıtlamasını bekledik.;Ben öğretmenin yanıtlamasını soruları bekledik.;soruları yanıtlamasını;yanıtlamasını soruları;-;scrambling
Sonra mimarın projeyi değiştirdiğini öğrendik.;Sonra mimarın değiştirdiğini projeyi öğrendik.;projeyi değiştirdiğini;değiştirdiğini projeyi;-;scrambling
Usta mimarın projeyi değiştirdiğini öğrendik.;Usta mimarın değiştirdiğini projeyi öğrendik.;projeyi değiştirdiğini;değiştirdiğini projeyi;-;scrambling
Ardından mimarın projeyi değiştirdiğini öğrendik.;Ardından mimarın değiştirdiğini projeyi öğrendik.;projeyi değiştirdiğini;değiştirdiğini projeyi;-;scrambling
Ancak mimarın projeyi değiştirdiğini öğrendik.;Ancak mimarın değiştirdiğini projeyi öğrendik.;projeyi değiştirdiğini;değiştirdiğini projeyi;-;scrambling
Ayrıca mimarın projeyi değiştirdiğini öğrendik.;Ayrıca mimarın değiştirdiğini projeyi öğrendik.;projeyi değiştirdiğini;değiştirdiğini projeyi;-;scrambling
Yine mimarın projeyi değiştirdiğini öğrendik.;Yine mimarın değiştirdiğini projeyi öğrendik.;projeyi değiştirdiğini;değiştirdiğini projeyi;-;scrambling
Bir mimarın projeyi değiştirdiğini öğrendik.;Bir mimarın değiştirdiğini projeyi öğrendik.;projeyi değiştirdiğini;değiştirdiğini projeyi;-;scrambling
Ama mimarın projeyi değiştirdiğini öğrendik.;Ama mimarın değiştirdiğini projeyi öğrendik.;projeyi değiştirdiğini;değiştirdiğini projeyi;-;scrambling
Ünlü mimarın projeyi değiştirdiğini öğrendik.;Ünlü mimarın değiştirdiğini projeyi öğrendik.;projeyi değiştirdiğini;değiştirdiğini projeyi;-;scrambling
Beşiktaş kaptanın rotayı değiştirdiğini duyurdu.;Beşiktaş kaptanın değiştirdiğini rotayı duyurdu.;rotayı değiştirdiğini;değiştirdiğini rotayı;-;scrambling
Gazete kaptanın rotayı değiştirdiğini duyurdu.;Gazete kaptanın değiştirdiğini rotayı duyurdu.;rotayı değiştirdiğini;değiştirdiğini rotayı;-;scrambling
Galatasaray kaptanın rotayı değiştirdiğini duyurdu.;Galatasaray kaptanın değiştirdiğini rotayı duyurdu.;rotayı değiştirdiğini;değiştirdiğini rotayı;-;scrambling
Fenerbahçe kaptanın rotayı değiştirdiğini duyurdu.;Fenerbahçe kaptanın değiştirdiğini rotayı duyurdu.;rotayı değiştirdiğini;değiştirdiğini rotayı;-;scrambling
TFF kaptanın rotayı değiştirdiğini duyurdu.;TFF kaptanın değiştirdiğini rotayı duyurdu.;rotayı değiştirdiğini;değiştirdiğini rotayı;-;scrambling
Trabzonspor kaptanın rotayı değiştirdiğini duyurdu.;Trabzonspor kaptanın değiştirdiğini rotayı duyurdu.;rotayı değiştirdiğini;değiştirdiğini rotayı;-;scrambling
İngiliz kaptanın rotayı değiştirdiğini duyurdu.;İngiliz kaptanın değiştirdiğini rotayı duyurdu.;rotayı değiştirdiğini;değiştirdiğini rotayı;-;scrambling
Erdoğan kaptanın rotayı değiştirdiğini duyurdu.;Erdoğan kaptanın değiştirdiğini rotayı duyurdu.;rotayı değiştirdiğini;değiştirdiğini rotayı;-;scrambling
Yıldız kaptanın rotayı değiştirdiğini duyurdu.;Yıldız kaptanın değiştirdiğini rotayı duyurdu.;rotayı değiştirdiğini;değiştirdiğini rotayı;-;scrambling
Sonra çocukların oyuncakları paylaşmasını izledim.;Sonra çocukların paylaşmasını oyuncakları izledim.;oyuncakları paylaşmasını;paylaşmasını oyuncakları;-;scrambling
Küçük çocukların oyuncakları paylaşmasını izledim.;Küçük çocukların paylaşmasını oyuncakları izledim.;oyuncakları paylaşmasını;paylaşmasını oyuncakları;-;scrambling
Diğer çocukların oyuncakları paylaşmasını izledim.;Diğer çocukların paylaşmasını oyuncakları izledim.;oyuncakları paylaşmasını;paylaşmasını oyuncakları;-;scrambling
