good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Burada kamp yaparken çadır kurduk.;Burada kamp yaparken çoğu çadır kurduk.;∅;çoğu;çadır;quantifiers  
Biz kamp yaparken çadır kurduk.;Biz kamp yaparken çoğu çadır kurduk.;∅;çoğu;çadır;quantifiers  
Arkadaşlar kamp yaparken çadır kurduk.;Arkadaşlar kamp yaparken çoğu çadır kurduk.;∅;çoğu;çadır;quantifiers  
Ben kamp yaparken çadır kurduk.;Ben kamp yaparken çoğu çadır kurduk.;∅;çoğu;çadır;quantifiers  
Gece kamp yaparken çadır kurduk.;Gece kamp yaparken çoğu çadır kurduk.;∅;çoğu;çadır;quantifiers  
Çocuklar kamp yaparken çadır kurduk.;Çocuklar kamp yaparken çoğu çadır kurduk.;∅;çoğu;çadır;quantifiers  
Öğrenciler kamp yaparken çadır kurduk.;Öğrenciler kamp yaparken çoğu çadır kurduk.;∅;çoğu;çadır;quantifiers  
Evde kamp yaparken çadır kurduk.;Evde kamp yaparken çoğu çadır kurduk.;∅;çoğu;çadır;quantifiers  
Sabah kamp yaparken çadır kurduk.;Sabah kamp yaparken çoğu çadır kurduk.;∅;çoğu;çadır;quantifiers  
Orta sınıfta öğretmen hikaye anlattı.;Orta sınıfta öğretmen çoğu hikaye anlattı.;∅;çoğu;hikaye;quantifiers  
3. sınıfta öğretmen hikaye anlattı.;3. sınıfta öğretmen çoğu hikaye anlattı.;∅;çoğu;hikaye;quantifiers  
2. sınıfta öğretmen hikaye anlattı.;2. sınıfta öğretmen çoğu hikaye anlattı.;∅;çoğu;hikaye;quantifiers  
5. sınıfta öğretmen hikaye anlattı.;5. sınıfta öğretmen çoğu hikaye anlattı.;∅;çoğu;hikaye;quantifiers  
İlk sınıfta öğretmen hikaye anlattı.;İlk sınıfta öğretmen çoğu hikaye anlattı.;∅;çoğu;hikaye;quantifiers  
Bizim sınıfta öğretmen hikaye anlattı.;Bizim sınıfta öğretmen çoğu hikaye anlattı.;∅;çoğu;hikaye;quantifiers  
4. sınıfta öğretmen hikaye anlattı.;4. sınıfta öğretmen çoğu hikaye anlattı.;∅;çoğu;hikaye;quantifiers  
Bu sınıfta öğretmen hikaye anlattı.;Bu sınıfta öğretmen çoğu hikaye anlattı.;∅;çoğu;hikaye;quantifiers  
6. sınıfta öğretmen hikaye anlattı.;6. sınıfta öğretmen çoğu hikaye anlattı.;∅;çoğu;hikaye;quantifiers  
Bir doğa gezisinde sincap gördük.;Bir doğa gezisinde her sincap gördük.;∅;her;sincap;quantifiers  
Yine doğa gezisinde sincap gördük.;Yine doğa gezisinde her sincap gördük.;∅;her;sincap;quantifiers  
Bugün doğa gezisinde sincap gördük.;Bugün doğa gezisinde her sincap gördük.;∅;her;sincap;quantifiers  
Bu doğa gezisinde sincap gördük.;Bu doğa gezisinde her sincap gördük.;∅;her;sincap;quantifiers  
Sabah doğa gezisinde sincap gördük.;Sabah doğa gezisinde her sincap gördük.;∅;her;sincap;quantifiers  
3. doğa gezisinde sincap gördük.;3. doğa gezisinde her sincap gördük.;∅;her;sincap;quantifiers  
2. doğa gezisinde sincap gördük.;2. doğa gezisinde her sincap gördük.;∅;her;sincap;quantifiers  
İlk doğa gezisinde sincap gördük.;İlk doğa gezisinde her sincap gördük.;∅;her;sincap;quantifiers  
Dün doğa gezisinde sincap gördük.;Dün doğa gezisinde her sincap gördük.;∅;her;sincap;quantifiers  
2. konser sonrası poster aldık.;2. konser sonrası her poster aldık.;∅;her;poster;quantifiers
İstanbul konser sonrası poster aldık.;İstanbul konser sonrası her poster aldık.;∅;her;poster;quantifiers
İlk konser sonrası poster aldık.;İlk konser sonrası her poster aldık.;∅;her;poster;quantifiers
3. konser sonrası poster aldık.;3. konser sonrası her poster aldık.;∅;her;poster;quantifiers
1. konser sonrası poster aldık.;1. konser sonrası her poster aldık.;∅;her;poster;quantifiers
İşte konser sonrası poster aldık.;İşte konser sonrası her poster aldık.;∅;her;poster;quantifiers
Bir konser sonrası poster aldık.;Bir konser sonrası her poster aldık.;∅;her;poster;quantifiers
</s> konser sonrası poster aldık.;</s> konser sonrası her poster aldık.;∅;her;poster;quantifiers
Antalya konser sonrası poster aldık.;Antalya konser sonrası her poster aldık.;∅;her;poster;quantifiers
Her sabah erkenden kalkıp gazete okurum.;Her sabah erkenden kalkıp her gazete okurum.;∅;her;gazete;quantifiers  
Ben sabah erkenden kalkıp gazete okurum.;Ben sabah erkenden kalkıp her gazete okurum.;∅;her;gazete;quantifiers  
Her sabah erkenden kalkıp gazete okurum.;Her sabah erkenden kalkıp her gazete okurum.;∅;her;gazete;quantifiers  
Bir sabah erkenden kalkıp gazete okurum.;Bir sabah erkenden kalkıp her gazete okurum.;∅;her;gazete;quantifiers  
Sabah sabah erkenden kalkıp gazete okurum.;Sabah sabah erkenden kalkıp her gazete okurum.;∅;her;gazete;quantifiers  
Çoğu sabah erkenden kalkıp gazete okurum.;Çoğu sabah erkenden kalkıp her gazete okurum.;∅;her;gazete;quantifiers  
Öncelikle sabah erkenden kalkıp gazete okurum.;Öncelikle sabah erkenden kalkıp her gazete okurum.;∅;her;gazete;quantifiers  
Hep sabah erkenden kalkıp gazete okurum.;Hep sabah erkenden kalkıp her gazete okurum.;∅;her;gazete;quantifiers  
Özellikle sabah erkenden kalkıp gazete okurum.;Özellikle sabah erkenden kalkıp her gazete okurum.;∅;her;gazete;quantifiers  
Metro marketten yumurta aldım.;Metro marketten çoğu yumurta aldım.;∅;çoğu;yumurta;quantifiers  
Carrefour marketten yumurta aldım.;Carrefour marketten çoğu yumurta aldım.;∅;çoğu;yumurta;quantifiers  
Bio marketten yumurta aldım.;Bio marketten çoğu yumurta aldım.;∅;çoğu;yumurta;quantifiers  
2. marketten yumurta aldım.;2. marketten çoğu yumurta aldım.;∅;çoğu;yumurta;quantifiers  
3 marketten yumurta aldım.;3 marketten çoğu yumurta aldım.;∅;çoğu;yumurta;quantifiers  
1 marketten yumurta aldım.;1 marketten çoğu yumurta aldım.;∅;çoğu;yumurta;quantifiers  
3. marketten yumurta aldım.;3. marketten çoğu yumurta aldım.;∅;çoğu;yumurta;quantifiers  
1. marketten yumurta aldım.;1. marketten çoğu yumurta aldım.;∅;çoğu;yumurta;quantifiers  
2 marketten yumurta aldım.;2 marketten çoğu yumurta aldım.;∅;çoğu;yumurta;quantifiers  
Sonra yolda tabela gördük.;Sonra yolda çoğu tabela gördük.;∅;çoğu;tabela;quantifiers  
Biz yolda tabela gördük.;Biz yolda çoğu tabela gördük.;∅;çoğu;tabela;quantifiers  
Bir yolda tabela gördük.;Bir yolda çoğu tabela gördük.;∅;çoğu;tabela;quantifiers  
Yine yolda tabela gördük.;Yine yolda çoğu tabela gördük.;∅;çoğu;tabela;quantifiers  
Uzun yolda tabela gördük.;Uzun yolda çoğu tabela gördük.;∅;çoğu;tabela;quantifiers  
Bu yolda tabela gördük.;Bu yolda çoğu tabela gördük.;∅;çoğu;tabela;quantifiers  
Sabah yolda tabela gördük.;Sabah yolda çoğu tabela gördük.;∅;çoğu;tabela;quantifiers  
2. yolda tabela gördük.;2. yolda çoğu tabela gördük.;∅;çoğu;tabela;quantifiers  
3. yolda tabela gördük.;3. yolda çoğu tabela gördük.;∅;çoğu;tabela;quantifiers  
Sonra mutfakta bulaşık yıkadım.;Sonra mutfakta her bulaşık yıkadım.;∅;her;bulaşık;quantifiers  
Bugün mutfakta bulaşık yıkadım.;Bugün mutfakta her bulaşık yıkadım.;∅;her;bulaşık;quantifiers  
Ben mutfakta bulaşık yıkadım.;Ben mutfakta her bulaşık yıkadım.;∅;her;bulaşık;quantifiers  
Önce mutfakta bulaşık yıkadım.;Önce mutfakta her bulaşık yıkadım.;∅;her;bulaşık;quantifiers  
Yine mutfakta bulaşık yıkadım.;Yine mutfakta her bulaşık yıkadım.;∅;her;bulaşık;quantifiers  
Sadece mutfakta bulaşık yıkadım.;Sadece mutfakta her bulaşık yıkadım.;∅;her;bulaşık;quantifiers  
Şimdi mutfakta bulaşık yıkadım.;Şimdi mutfakta her bulaşık yıkadım.;∅;her;bulaşık;quantifiers  
Akşam mutfakta bulaşık yıkadım.;Akşam mutfakta her bulaşık yıkadım.;∅;her;bulaşık;quantifiers  
Hemen mutfakta bulaşık yıkadım.;Hemen mutfakta her bulaşık yıkadım.;∅;her;bulaşık;quantifiers  
Sonra bahçede çit boyadık.;Sonra bahçede çoğu çit boyadık.;∅;çoğu;çit;quantifiers  
Bugün bahçede çit boyadık.;Bugün bahçede çoğu çit boyadık.;∅;çoğu;çit;quantifiers  
Yine bahçede çit boyadık.;Yine bahçede çoğu çit boyadık.;∅;çoğu;çit;quantifiers  
Büyük bahçede çit boyadık.;Büyük bahçede çoğu çit boyadık.;∅;çoğu;çit;quantifiers  
Küçük bahçede çit boyadık.;Küçük bahçede çoğu çit boyadık.;∅;çoğu;çit;quantifiers  
Dış bahçede çit boyadık.;Dış bahçede çoğu çit boyadık.;∅;çoğu;çit;quantifiers  
Önce bahçede çit boyadık.;Önce bahçede çoğu çit boyadık.;∅;çoğu;çit;quantifiers  
Yeni bahçede çit boyadık.;Yeni bahçede çoğu çit boyadık.;∅;çoğu;çit;quantifiers  
Sonra bahçede çit boyadık.;Sonra bahçede çoğu çit boyadık.;∅;çoğu;çit;quantifiers  
Öğrenciler otobüste bilet kontrol ettiler.;Öğrenciler otobüste her bilet kontrol ettiler.;∅;her;bilet;quantifiers  
Atatürk otobüste bilet kontrol ettiler.;Atatürk otobüste her bilet kontrol ettiler.;∅;her;bilet;quantifiers  
Erdoğan otobüste bilet kontrol ettiler.;Erdoğan otobüste her bilet kontrol ettiler.;∅;her;bilet;quantifiers  
Bir otobüste bilet kontrol ettiler.;Bir otobüste her bilet kontrol ettiler.;∅;her;bilet;quantifiers  
Halk otobüste bilet kontrol ettiler.;Halk otobüste her bilet kontrol ettiler.;∅;her;bilet;quantifiers  
Herkes otobüste bilet kontrol ettiler.;Herkes otobüste her bilet kontrol ettiler.;∅;her;bilet;quantifiers  
İnsanlar otobüste bilet kontrol ettiler.;İnsanlar otobüste her bilet kontrol ettiler.;∅;her;bilet;quantifiers  
Küçük otobüste bilet kontrol ettiler.;Küçük otobüste her bilet kontrol ettiler.;∅;her;bilet;quantifiers  
Çocuklar otobüste bilet kontrol ettiler.;Çocuklar otobüste her bilet kontrol ettiler.;∅;her;bilet;quantifiers  
Bir terziden kumaş aldık.;Bir terziden her kumaş aldık.;∅;her;kumaş;quantifiers  
Biz terziden kumaş aldık.;Biz terziden her kumaş aldık.;∅;her;kumaş;quantifiers  
Sonra terziden kumaş aldık.;Sonra terziden her kumaş aldık.;∅;her;kumaş;quantifiers  
Yine terziden kumaş aldık.;Yine terziden her kumaş aldık.;∅;her;kumaş;quantifiers  
Ve terziden kumaş aldık.;Ve terziden her kumaş aldık.;∅;her;kumaş;quantifiers  
Önce terziden kumaş aldık.;Önce terziden her kumaş aldık.;∅;her;kumaş;quantifiers  
Bir terziden kumaş aldık.;Bir terziden her kumaş aldık.;∅;her;kumaş;quantifiers  
İki terziden kumaş aldık.;İki terziden her kumaş aldık.;∅;her;kumaş;quantifiers  
Ve terziden kumaş aldık.;Ve terziden her kumaş aldık.;∅;her;kumaş;quantifiers  
Özel hastanede tahlil yaptırdım.;Özel hastanede çoğu tahlil yaptırdım.;∅;çoğu;tahlil;quantifiers  
Hemen hastanede tahlil yaptırdım.;Hemen hastanede çoğu tahlil yaptırdım.;∅;çoğu;tahlil;quantifiers  
Yakın hastanede tahlil yaptırdım.;Yakın hastanede çoğu tahlil yaptırdım.;∅;çoğu;tahlil;quantifiers  
Resmi hastanede tahlil yaptırdım.;Resmi hastanede çoğu tahlil yaptırdım.;∅;çoğu;tahlil;quantifiers  
Aynı hastanede tahlil yaptırdım.;Aynı hastanede çoğu tahlil yaptırdım.;∅;çoğu;tahlil;quantifiers  
Yine hastanede tahlil yaptırdım.;Yine hastanede çoğu tahlil yaptırdım.;∅;çoğu;tahlil;quantifiers  
İlgili hastanede tahlil yaptırdım.;İlgili hastanede çoğu tahlil yaptırdım.;∅;çoğu;tahlil;quantifiers  
Sonra hastanede tahlil yaptırdım.;Sonra hastanede çoğu tahlil yaptırdım.;∅;çoğu;tahlil;quantifiers  
Özel hastanede tahlil yaptırdım.;Özel hastanede çoğu tahlil yaptırdım.;∅;çoğu;tahlil;quantifiers  
Bir kafede beklerken dergi okudum.;Bir kafede beklerken her dergi okudum.;∅;her;dergi;quantifiers  
Ben kafede beklerken dergi okudum.;Ben kafede beklerken her dergi okudum.;∅;her;dergi;quantifiers  
Akşam kafede beklerken dergi okudum.;Akşam kafede beklerken her dergi okudum.;∅;her;dergi;quantifiers  
Onu kafede beklerken dergi okudum.;Onu kafede beklerken her dergi okudum.;∅;her;dergi;quantifiers  
Bir kafede beklerken dergi okudum.;Bir kafede beklerken her dergi okudum.;∅;her;dergi;quantifiers  
Bu kafede beklerken dergi okudum.;Bu kafede beklerken her dergi okudum.;∅;her;dergi;quantifiers  
O kafede beklerken dergi okudum.;O kafede beklerken her dergi okudum.;∅;her;dergi;quantifiers  
Gece kafede beklerken dergi okudum.;Gece kafede beklerken her dergi okudum.;∅;her;dergi;quantifiers  
Sonra kafede beklerken dergi okudum.;Sonra kafede beklerken her dergi okudum.;∅;her;dergi;quantifiers  
Antalya sahilde şezlong kiraladık.;Antalya sahilde her şezlong kiraladık.;∅;her;şezlong;quantifiers  
Bodrum sahilde şezlong kiraladık.;Bodrum sahilde her şezlong kiraladık.;∅;her;şezlong;quantifiers  
Sonra sahilde şezlong kiraladık.;Sonra sahilde her şezlong kiraladık.;∅;her;şezlong;quantifiers  
Alanya sahilde şezlong kiraladık.;Alanya sahilde her şezlong kiraladık.;∅;her;şezlong;quantifiers  
Burada sahilde şezlong kiraladık.;Burada sahilde her şezlong kiraladık.;∅;her;şezlong;quantifiers  
Biz sahilde şezlong kiraladık.;Biz sahilde her şezlong kiraladık.;∅;her;şezlong;quantifiers  
Bugün sahilde şezlong kiraladık.;Bugün sahilde her şezlong kiraladık.;∅;her;şezlong;quantifiers  
Hemen sahilde şezlong kiraladık.;Hemen sahilde her şezlong kiraladık.;∅;her;şezlong;quantifiers  
Önce sahilde şezlong kiraladık.;Önce sahilde her şezlong kiraladık.;∅;her;şezlong;quantifiers  
Bir köyde saman taşıdılar.;Bir köyde çoğu saman taşıdılar.;∅;çoğu;saman;quantifiers  
Bütün köyde saman taşıdılar.;Bütün köyde çoğu saman taşıdılar.;∅;çoğu;saman;quantifiers  
Sonra köyde saman taşıdılar.;Sonra köyde çoğu saman taşıdılar.;∅;çoğu;saman;quantifiers  
Her köyde saman taşıdılar.;Her köyde çoğu saman taşıdılar.;∅;çoğu;saman;quantifiers  
Onlar köyde saman taşıdılar.;Onlar köyde çoğu saman taşıdılar.;∅;çoğu;saman;quantifiers  
İki köyde saman taşıdılar.;İki köyde çoğu saman taşıdılar.;∅;çoğu;saman;quantifiers  
Tüm köyde saman taşıdılar.;Tüm köyde çoğu saman taşıdılar.;∅;çoğu;saman;quantifiers  
Bu köyde saman taşıdılar.;Bu köyde çoğu saman taşıdılar.;∅;çoğu;saman;quantifiers  
Ve köyde saman taşıdılar.;Ve köyde çoğu saman taşıdılar.;∅;çoğu;saman;quantifiers  
Büyük meydanda heykel gördük.;Büyük meydanda her heykel gördük.;∅;her;heykel;quantifiers  
Sonra meydanda heykel gördük.;Sonra meydanda her heykel gördük.;∅;her;heykel;quantifiers  
Yine meydanda heykel gördük.;Yine meydanda her heykel gördük.;∅;her;heykel;quantifiers  
Bir meydanda heykel gördük.;Bir meydanda her heykel gördük.;∅;her;heykel;quantifiers  
Biz meydanda heykel gördük.;Biz meydanda her heykel gördük.;∅;her;heykel;quantifiers  
Ve meydanda heykel gördük.;Ve meydanda her heykel gördük.;∅;her;heykel;quantifiers  
Burada meydanda heykel gördük.;Burada meydanda her heykel gördük.;∅;her;heykel;quantifiers  
Bugün meydanda heykel gördük.;Bugün meydanda her heykel gördük.;∅;her;heykel;quantifiers  
Küçük meydanda heykel gördük.;Küçük meydanda her heykel gördük.;∅;her;heykel;quantifiers  
Yeni tarlada mahsul topladılar.;Yeni tarlada çoğu mahsul topladılar.;∅;çoğu;mahsul;quantifiers  
Bir tarlada mahsul topladılar.;Bir tarlada çoğu mahsul topladılar.;∅;çoğu;mahsul;quantifiers  
2 tarlada mahsul topladılar.;2 tarlada çoğu mahsul topladılar.;∅;çoğu;mahsul;quantifiers  
Büyük tarlada mahsul topladılar.;Büyük tarlada çoğu mahsul topladılar.;∅;çoğu;mahsul;quantifiers  
5 tarlada mahsul topladılar.;5 tarlada çoğu mahsul topladılar.;∅;çoğu;mahsul;quantifiers  
3 tarlada mahsul topladılar.;3 tarlada çoğu mahsul topladılar.;∅;çoğu;mahsul;quantifiers  
10 tarlada mahsul topladılar.;10 tarlada çoğu mahsul topladılar.;∅;çoğu;mahsul;quantifiers  
Çocuklar tarlada mahsul topladılar.;Çocuklar tarlada çoğu mahsul topladılar.;∅;çoğu;mahsul;quantifiers  
Öğrenciler tarlada mahsul topladılar.;Öğrenciler tarlada çoğu mahsul topladılar.;∅;çoğu;mahsul;quantifiers  
Bir mağazada ayakkabı denedim.;Bir mağazada çoğu ayakkabı denedim.;∅;çoğu;ayakkabı;quantifiers  
Bir mağazada ayakkabı denedim.;Bir mağazada çoğu ayakkabı denedim.;∅;çoğu;ayakkabı;quantifiers  
Sonra mağazada ayakkabı denedim.;Sonra mağazada çoğu ayakkabı denedim.;∅;çoğu;ayakkabı;quantifiers  
Yine mağazada ayakkabı denedim.;Yine mağazada çoğu ayakkabı denedim.;∅;çoğu;ayakkabı;quantifiers  
Hemen mağazada ayakkabı denedim.;Hemen mağazada çoğu ayakkabı denedim.;∅;çoğu;ayakkabı;quantifiers  
Aynı mağazada ayakkabı denedim.;Aynı mağazada çoğu ayakkabı denedim.;∅;çoğu;ayakkabı;quantifiers  
Bugün mağazada ayakkabı denedim.;Bugün mağazada çoğu ayakkabı denedim.;∅;çoğu;ayakkabı;quantifiers  
Bu mağazada ayakkabı denedim.;Bu mağazada çoğu ayakkabı denedim.;∅;çoğu;ayakkabı;quantifiers  
Ben mağazada ayakkabı denedim.;Ben mağazada çoğu ayakkabı denedim.;∅;çoğu;ayakkabı;quantifiers  
Bir restoranda menü karıştırdık.;Bir restoranda her menü karıştırdık.;∅;her;menü;quantifiers  
Bu restoranda menü karıştırdık.;Bu restoranda her menü karıştırdık.;∅;her;menü;quantifiers  
Birçok restoranda menü karıştırdık.;Birçok restoranda her menü karıştırdık.;∅;her;menü;quantifiers  
5 restoranda menü karıştırdık.;5 restoranda her menü karıştırdık.;∅;her;menü;quantifiers  
İki restoranda menü karıştırdık.;İki restoranda her menü karıştırdık.;∅;her;menü;quantifiers  
3 restoranda menü karıştırdık.;3 restoranda her menü karıştırdık.;∅;her;menü;quantifiers  
Her restoranda menü karıştırdık.;Her restoranda her menü karıştırdık.;∅;her;menü;quantifiers  
4 restoranda menü karıştırdık.;4 restoranda her menü karıştırdık.;∅;her;menü;quantifiers  
2 restoranda menü karıştırdık.;2 restoranda her menü karıştırdık.;∅;her;menü;quantifiers  
Bir plajda şemsiye açtık.;Bir plajda her şemsiye açtık.;∅;her;şemsiye;quantifiers  
Yeni plajda şemsiye açtık.;Yeni plajda her şemsiye açtık.;∅;her;şemsiye;quantifiers  
Aynı plajda şemsiye açtık.;Aynı plajda her şemsiye açtık.;∅;her;şemsiye;quantifiers  
Antalya plajda şemsiye açtık.;Antalya plajda her şemsiye açtık.;∅;her;şemsiye;quantifiers  
İlk plajda şemsiye açtık.;İlk plajda her şemsiye açtık.;∅;her;şemsiye;quantifiers  
Bodrum plajda şemsiye açtık.;Bodrum plajda her şemsiye açtık.;∅;her;şemsiye;quantifiers  
Kendi plajda şemsiye açtık.;Kendi plajda her şemsiye açtık.;∅;her;şemsiye;quantifiers  
Özel plajda şemsiye açtık.;Özel plajda her şemsiye açtık.;∅;her;şemsiye;quantifiers  
Bir plajda şemsiye açtık.;Bir plajda her şemsiye açtık.;∅;her;şemsiye;quantifiers  
Ve i̇nşaatta tuğla taşıdılar.;Ve i̇nşaatta çoğu tuğla taşıdılar.;∅;çoğu;tuğla;quantifiers  
Ve i̇nşaatta tuğla taşıdılar.;Ve i̇nşaatta çoğu tuğla taşıdılar.;∅;çoğu;tuğla;quantifiers  
Bu i̇nşaatta tuğla taşıdılar.;Bu i̇nşaatta çoğu tuğla taşıdılar.;∅;çoğu;tuğla;quantifiers  
Onu i̇nşaatta tuğla taşıdılar.;Onu i̇nşaatta çoğu tuğla taşıdılar.;∅;çoğu;tuğla;quantifiers  
Onları i̇nşaatta tuğla taşıdılar.;Onları i̇nşaatta çoğu tuğla taşıdılar.;∅;çoğu;tuğla;quantifiers  
Bunu i̇nşaatta tuğla taşıdılar.;Bunu i̇nşaatta çoğu tuğla taşıdılar.;∅;çoğu;tuğla;quantifiers  
Her i̇nşaatta tuğla taşıdılar.;Her i̇nşaatta çoğu tuğla taşıdılar.;∅;çoğu;tuğla;quantifiers  
Bu i̇nşaatta tuğla taşıdılar.;Bu i̇nşaatta çoğu tuğla taşıdılar.;∅;çoğu;tuğla;quantifiers  
Onlar i̇nşaatta tuğla taşıdılar.;Onlar i̇nşaatta çoğu tuğla taşıdılar.;∅;çoğu;tuğla;quantifiers  
Bir şantiyede vinç gördük.;Bir şantiyede çoğu vinç gördük.;∅;çoğu;vinç;quantifiers
Birçok şantiyede vinç gördük.;Birçok şantiyede çoğu vinç gördük.;∅;çoğu;vinç;quantifiers
Bir şantiyede vinç gördük.;Bir şantiyede çoğu vinç gördük.;∅;çoğu;vinç;quantifiers
Bu şantiyede vinç gördük.;Bu şantiyede çoğu vinç gördük.;∅;çoğu;vinç;quantifiers
Aynı şantiyede vinç gördük.;Aynı şantiyede çoğu vinç gördük.;∅;çoğu;vinç;quantifiers
İki şantiyede vinç gördük.;İki şantiyede çoğu vinç gördük.;∅;çoğu;vinç;quantifiers
Yine şantiyede vinç gördük.;Yine şantiyede çoğu vinç gördük.;∅;çoğu;vinç;quantifiers
Biz şantiyede vinç gördük.;Biz şantiyede çoğu vinç gördük.;∅;çoğu;vinç;quantifiers
Her şantiyede vinç gördük.;Her şantiyede çoğu vinç gördük.;∅;çoğu;vinç;quantifiers
Sonra kırtasiyede defter baktık.;Sonra kırtasiyede her defter baktık.;∅;her;defter;quantifiers
Bir kırtasiyede defter baktık.;Bir kırtasiyede her defter baktık.;∅;her;defter;quantifiers
Önce kırtasiyede defter baktık.;Önce kırtasiyede her defter baktık.;∅;her;defter;quantifiers
Hemen kırtasiyede defter baktık.;Hemen kırtasiyede her defter baktık.;∅;her;defter;quantifiers
Yine kırtasiyede defter baktık.;Yine kırtasiyede her defter baktık.;∅;her;defter;quantifiers
Ardından kırtasiyede defter baktık.;Ardından kırtasiyede her defter baktık.;∅;her;defter;quantifiers
Şimdi kırtasiyede defter baktık.;Şimdi kırtasiyede her defter baktık.;∅;her;defter;quantifiers
Bugün kırtasiyede defter baktık.;Bugün kırtasiyede her defter baktık.;∅;her;defter;quantifiers
Biz kırtasiyede defter baktık.;Biz kırtasiyede her defter baktık.;∅;her;defter;quantifiers
Bodrum gölde sandal kiraladık.;Bodrum gölde çoğu sandal kiraladık.;∅;çoğu;sandal;quantifiers
Yeşil gölde sandal kiraladık.;Yeşil gölde çoğu sandal kiraladık.;∅;çoğu;sandal;quantifiers
2. gölde sandal kiraladık.;2. gölde çoğu sandal kiraladık.;∅;çoğu;sandal;quantifiers
Büyük gölde sandal kiraladık.;Büyük gölde çoğu sandal kiraladık.;∅;çoğu;sandal;quantifiers
3. gölde sandal kiraladık.;3. gölde çoğu sandal kiraladık.;∅;çoğu;sandal;quantifiers
Beyaz gölde sandal kiraladık.;Beyaz gölde çoğu sandal kiraladık.;∅;çoğu;sandal;quantifiers
Uzun gölde sandal kiraladık.;Uzun gölde çoğu sandal kiraladık.;∅;çoğu;sandal;quantifiers
Kırmızı gölde sandal kiraladık.;Kırmızı gölde çoğu sandal kiraladık.;∅;çoğu;sandal;quantifiers
Bir gölde sandal kiraladık.;Bir gölde çoğu sandal kiraladık.;∅;çoğu;sandal;quantifiers
Kadın berberde yanlışlıkla ayna kırdı.;Kadın berberde yanlışlıkla çoğu ayna kırdı.;∅;çoğu;ayna;quantifiers
Kız berberde yanlışlıkla ayna kırdı.;Kız berberde yanlışlıkla çoğu ayna kırdı.;∅;çoğu;ayna;quantifiers
Kadınlar berberde yanlışlıkla ayna kırdı.;Kadınlar berberde yanlışlıkla çoğu ayna kırdı.;∅;çoğu;ayna;quantifiers
Genç berberde yanlışlıkla ayna kırdı.;Genç berberde yanlışlıkla çoğu ayna kırdı.;∅;çoğu;ayna;quantifiers
Erkek berberde yanlışlıkla ayna kırdı.;Erkek berberde yanlışlıkla çoğu ayna kırdı.;∅;çoğu;ayna;quantifiers
Bayan berberde yanlışlıkla ayna kırdı.;Bayan berberde yanlışlıkla çoğu ayna kırdı.;∅;çoğu;ayna;quantifiers
Anne berberde yanlışlıkla ayna kırdı.;Anne berberde yanlışlıkla çoğu ayna kırdı.;∅;çoğu;ayna;quantifiers
Ünlü berberde yanlışlıkla ayna kırdı.;Ünlü berberde yanlışlıkla çoğu ayna kırdı.;∅;çoğu;ayna;quantifiers
Doktor berberde yanlışlıkla ayna kırdı.;Doktor berberde yanlışlıkla çoğu ayna kırdı.;∅;çoğu;ayna;quantifiers
Bir manavda sebze tarttık.;Bir manavda çoğu sebze tarttık.;∅;çoğu;sebze;quantifiers
Bu manavda sebze tarttık.;Bu manavda çoğu sebze tarttık.;∅;çoğu;sebze;quantifiers
İki manavda sebze tarttık.;İki manavda çoğu sebze tarttık.;∅;çoğu;sebze;quantifiers
Her manavda sebze tarttık.;Her manavda çoğu sebze tarttık.;∅;çoğu;sebze;quantifiers
Bir manavda sebze tarttık.;Bir manavda çoğu sebze tarttık.;∅;çoğu;sebze;quantifiers
2 manavda sebze tarttık.;2 manavda çoğu sebze tarttık.;∅;çoğu;sebze;quantifiers
3 manavda sebze tarttık.;3 manavda çoğu sebze tarttık.;∅;çoğu;sebze;quantifiers
Ve manavda sebze tarttık.;Ve manavda çoğu sebze tarttık.;∅;çoğu;sebze;quantifiers
Sonra manavda sebze tarttık.;Sonra manavda çoğu sebze tarttık.;∅;çoğu;sebze;quantifiers
Bir çiftlikte yumurta topladık.;Bir çiftlikte her yumurta topladık.;∅;her;yumurta;quantifiers
Yeni çiftlikte yumurta topladık.;Yeni çiftlikte her yumurta topladık.;∅;her;yumurta;quantifiers
Yine çiftlikte yumurta topladık.;Yine çiftlikte her yumurta topladık.;∅;her;yumurta;quantifiers
Bu çiftlikte yumurta topladık.;Bu çiftlikte her yumurta topladık.;∅;her;yumurta;quantifiers
2 çiftlikte yumurta topladık.;2 çiftlikte her yumurta topladık.;∅;her;yumurta;quantifiers
Küçük çiftlikte yumurta topladık.;Küçük çiftlikte her yumurta topladık.;∅;her;yumurta;quantifiers
İki çiftlikte yumurta topladık.;İki çiftlikte her yumurta topladık.;∅;her;yumurta;quantifiers
10 çiftlikte yumurta topladık.;10 çiftlikte her yumurta topladık.;∅;her;yumurta;quantifiers
3 çiftlikte yumurta topladık.;3 çiftlikte her yumurta topladık.;∅;her;yumurta;quantifiers
Yeni kütüphanete raf yerleştirdiler.;Yeni kütüphanete çoğu raf yerleştirdiler.;∅;çoğu;raf;quantifiers
Ayrıca kütüphanete raf yerleştirdiler.;Ayrıca kütüphanete çoğu raf yerleştirdiler.;∅;çoğu;raf;quantifiers
Öğrenciler kütüphanete raf yerleştirdiler.;Öğrenciler kütüphanete çoğu raf yerleştirdiler.;∅;çoğu;raf;quantifiers
